source_drug_index,target_drug_index,original_similarity,task_similarity,kg_similarity,edge_origin
45,6,0.0,0.44543540318737396,0.9561958124077936,ORIGINAL
45,7,0.0,0.47140452079103173,0.9806790809612916,ORIGINAL
45,8,0.0,0.19245008972987526,0.9806790809612916,ORIGINAL
45,9,0.0,0.15294382258037448,0.9806790809612916,ORIGINAL
46,0,0.0,,0.9557478104089453,ORIGINAL
46,1,0.0,,0.9557478104089453,ORIGINAL
46,2,0.0,,0.8993093781459607,ORIGINAL
46,3,0.0,0.9999999999999999,0.8997410461184958,ORIGINAL
46,4,0.0,1.0000000000000002,0.9557478104089453,ORIGINAL
46,5,0.0,1.0000000000000002,0.9557478104089453,ORIGINAL
46,6,0.0,0.33333333333333337,0.9319636192814553,ORIGINAL
46,7,0.0,0.9428090415820635,0.9557478104089453,ORIGINAL
46,8,0.0,0.9622504486493763,0.9557478104089453,ORIGINAL
46,9,0.0,,0.9557478104089453,ORIGINAL
47,0,0.0,-0.13608276348795434,0.9806790815403282,ORIGINAL
47,1,0.0,0.6363636363636364,0.9806790815403282,ORIGINAL
47,2,0.0,0.7071067811865476,0.9341955258135484,ORIGINAL
47,3,0.0,0.4674263524428027,0.9453174438792368,ORIGINAL
47,4,0.0,0.7144345083117603,0.9806790815403282,ORIGINAL
47,5,0.0,0.43259045634870014,0.9806790815403282,ORIGINAL
47,6,0.0,0.5590169943749475,0.9561958137126199,ORIGINAL
47,7,0.0,0.9028938981432691,0.9806790815403282,ORIGINAL
47,8,0.0,0.41344911529736156,0.9806790815403282,ORIGINAL
47,9,0.0,0.6415330278717848,0.9806790815403282,ORIGINAL
48,0,0.0,-0.8838834764831843,0.9547094764030233,ORIGINAL
48,1,0.0,0.0,0.9547094764030233,ORIGINAL
48,2,0.0,-0.4999999999999999,0.9773974158313353,ORIGINAL
48,3,0.0,0.030386856273138193,0.9866204930985656,ORIGINAL
48,4,0.0,-0.15811388300841897,0.9547094764030233,ORIGINAL
48,5,0.0,-0.24174688920761409,0.9547094764030233,ORIGINAL
48,6,0.0,0.27386127875258304,0.9639000552479016,ORIGINAL
48,7,0.0,-0.1649572197684645,0.9547094764030233,ORIGINAL
48,8,0.0,-0.45184805705753195,0.9547094764030233,ORIGINAL
48,9,0.0,0.5735393346764044,0.9547094764030233,ORIGINAL
49,0,0.0,,0.9623825726019074,ORIGINAL
49,1,0.0,0.8451542547285165,0.9623825726019074,ORIGINAL
49,2,0.0,0.8660254037844387,0.9039457242238322,ORIGINAL
49,3,0.0,0.8333333333333334,0.9255037799035835,ORIGINAL
49,4,0.0,0.8006407690254358,0.9623825726019074,ORIGINAL
49,5,0.0,0.9999999999999998,0.9623825726019074,ORIGINAL
49,6,0.0,0.6324555320336759,0.9443964430495274,ORIGINAL
49,7,0.0,0.8728715609439696,0.9623825726019074,ORIGINAL
49,8,0.0,,0.9623825726019074,ORIGINAL
49,9,0.0,0.9701425001453319,0.9623825726019074,ORIGINAL
50,0,0.0,,0.963981308086907,ORIGINAL
50,1,0.0,,0.963981308086907,ORIGINAL
50,2,0.0,1.0,0.9054516341796085,ORIGINAL
50,3,0.0,0.9525793444156805,0.8676103614366972,ORIGINAL
50,4,0.0,,0.963981308086907,ORIGINAL
50,5,0.0,,0.963981308086907,ORIGINAL
50,6,0.0,,0.9485264285066358,ORIGINAL
50,7,0.0,,0.963981308086907,ORIGINAL
50,8,0.0,,0.963981308086907,ORIGINAL
50,9,0.0,,0.963981308086907,ORIGINAL
51,0,0.0,,0.9487238660456732,ORIGINAL
51,1,0.0,,0.9487238660456732,ORIGINAL
51,2,0.0,,0.8891044140773785,ORIGINAL
51,3,0.0,0.944911182523068,0.9153603163718335,ORIGINAL
51,4,0.0,,0.9487238660456732,ORIGINAL
51,5,0.0,1.0,0.9487238660456732,ORIGINAL
51,6,0.0,0.47140452079103173,0.9216289035166967,ORIGINAL
51,7,0.0,,0.9487238660456732,ORIGINAL
51,8,0.0,0.9428090415820635,0.9487238660456732,ORIGINAL
51,9,0.0,,0.9487238660456732,ORIGINAL
52,0,0.0,,0.9824636488246707,ORIGINAL
52,1,0.0,0.944911182523068,0.9824636488246707,ORIGINAL
52,2,0.0,0.9999999999999998,0.9373812348760907,ORIGINAL
52,3,0.0,1.0000000000000002,0.9051753836650187,ORIGINAL
52,4,0.0,0.9622504486493763,0.9824636488246707,ORIGINAL
52,5,0.0,0.9999999999999998,0.9824636488246707,ORIGINAL
52,6,0.0,0.5976143046671968,0.9655410090056596,ORIGINAL
52,7,0.0,0.8366600265340756,0.9824636488246707,ORIGINAL
52,8,0.0,0.9428090415820635,0.9824636488246707,ORIGINAL
52,9,0.0,0.9647638212377322,0.9824636488246707,ORIGINAL
53,0,0.0,,0.9557478088171908,ORIGINAL
53,1,0.0,,0.9557478088171908,ORIGINAL
53,2,0.0,0.8944271909999159,0.8993093836154078,ORIGINAL
53,3,0.0,0.903696114115064,0.8997410506907818,ORIGINAL
53,4,0.0,0.8164965809277261,0.9557478088171908,ORIGINAL
53,5,0.0,,0.9557478088171908,ORIGINAL
53,6,0.0,0.5477225575051661,0.9319636230993582,ORIGINAL
53,7,0.0,1.0000000000000002,0.9557478088171908,ORIGINAL
53,8,0.0,,0.9557478088171908,ORIGINAL
53,9,0.0,0.9622504486493763,0.9557478088171908,ORIGINAL
54,0,0.0,0.0,0.9742492755433215,ORIGINAL
54,1,0.0,0.6546536707079772,0.9742492755433215,ORIGINAL
54,2,0.0,0.09901475429766744,0.9795683863070662,ORIGINAL
54,3,0.0,0.44263520637871306,0.9598205480642865,ORIGINAL
54,4,0.0,0.37282185960072,0.9742492755433215,ORIGINAL
54,5,0.0,0.6324555320336759,0.9742492755433215,ORIGINAL
54,6,0.0,0.6481812160876687,0.9389299221777888,ORIGINAL
54,7,0.0,0.6831300510639733,0.9742492755433215,ORIGINAL
54,8,0.0,0.6024640760767093,0.9742492755433215,ORIGINAL
54,9,0.0,0.6943650748294136,0.9742492755433215,ORIGINAL
55,0,0.0,,0.9265269148420459,ORIGINAL
55,1,0.0,,0.9265269148420459,ORIGINAL
55,2,0.0,,0.8674344130317274,ORIGINAL
55,3,0.0,,0.8508475978985416,ORIGINAL
55,4,0.0,,0.9265269148420459,ORIGINAL
55,5,0.0,,0.9265269148420459,ORIGINAL
55,6,0.0,,0.9305804550117657,ORIGINAL
55,7,0.0,,0.9265269148420459,ORIGINAL
55,8,0.0,,0.9265269148420459,ORIGINAL
55,9,0.0,,0.9265269148420459,ORIGINAL
56,0,0.0,,1.0,ORIGINAL
56,1,0.0,0.9428090415820634,1.0,ORIGINAL
56,2,0.0,0.9486832980505138,0.9633150259944552,ORIGINAL
56,3,0.0,0.9036519915598482,0.9478675140998328,ORIGINAL
56,4,0.0,0.9999999999999999,1.0,ORIGINAL
56,5,0.0,,1.0,ORIGINAL
56,6,0.0,0.7071067811865475,0.9646784562203947,ORIGINAL
56,7,0.0,,1.0,ORIGINAL
56,8,0.0,,1.0,ORIGINAL
56,9,0.0,0.9669875568304563,1.0,ORIGINAL
57,0,0.0,,0.9639813057502855,ORIGINAL
57,1,0.0,1.0,0.9639813057502855,ORIGINAL
57,2,0.0,0.8017837257372731,0.9054516273867759,ORIGINAL
57,3,0.0,0.9090909090909091,0.8676103525548391,ORIGINAL
57,4,0.0,0.9759000729485332,0.9639813057502855,ORIGINAL
57,5,0.0,0.9999999999999998,0.9639813057502855,ORIGINAL
57,6,0.0,0.7071067811865476,0.94852642475433,ORIGINAL
57,7,0.0,0.9525793444156805,0.9639813057502855,ORIGINAL
57,8,0.0,0.9622504486493763,0.9639813057502855,ORIGINAL
57,9,0.0,0.8300573566392896,0.9639813057502855,ORIGINAL
58,0,0.0,0.9594032236002469,0.9787128239948248,ORIGINAL
58,1,0.0,0.810679228399881,0.9787128239948248,ORIGINAL
58,2,0.0,0.831974200296408,0.9352165777787051,ORIGINAL
58,3,0.0,0.858829815785566,0.9507984063620669,ORIGINAL
58,4,0.0,0.7714285714285715,0.9787128239948248,ORIGINAL
58,5,0.0,0.8979991308594849,0.9787128239948248,ORIGINAL
58,6,0.0,0.6449169275100167,0.950344188060066,ORIGINAL
58,7,0.0,0.8355044182110839,0.9787128239948248,ORIGINAL
58,8,0.0,0.8858795678282981,0.9787128239948248,ORIGINAL
58,9,0.0,0.9190074972809804,0.9787128239948248,ORIGINAL
59,0,0.0,,0.9567031301265733,ORIGINAL
59,1,0.0,,0.9567031301265733,ORIGINAL
59,2,0.0,,0.8856912355799222,ORIGINAL
59,3,0.0,,0.9004262919620052,ORIGINAL
59,4,0.0,,0.9567031301265733,ORIGINAL
59,5,0.0,,0.9567031301265733,ORIGINAL
59,6,0.0,0.9428090415820635,0.931148514466289,ORIGINAL
59,7,0.0,,0.9567031301265733,ORIGINAL
59,8,0.0,,0.9567031301265733,ORIGINAL
59,9,0.0,,0.9567031301265733,ORIGINAL
60,0,0.0,0.0,0.9456603582648467,ORIGINAL
60,1,0.0,0.24999999999999994,0.9456603582648467,ORIGINAL
60,2,0.0,0.7807200583588264,0.9446835785522979,ORIGINAL
60,3,0.0,0.8017837257372731,0.960305499656942,ORIGINAL
60,4,0.0,0.0,0.9456603582648467,ORIGINAL
60,5,0.0,0.563621480190678,0.9456603582648467,ORIGINAL
60,6,0.0,0.4472135954999579,0.9683544892601538,ORIGINAL
60,7,0.0,0.7236272269866327,0.9456603582648467,ORIGINAL
60,8,0.0,0.46188021535170054,0.9456603582648467,ORIGINAL
60,9,0.0,0.19364916731037085,0.9456603582648467,ORIGINAL
61,0,0.0,0.35355339059327373,0.954790438869377,ORIGINAL
61,1,0.0,0.7171371656006361,0.954790438869377,ORIGINAL
61,2,0.0,0.5897678246195885,0.9499077752060535,ORIGINAL
61,3,0.0,0.3984095364447979,0.9601427199486495,ORIGINAL
61,4,0.0,0.5163977794943222,0.954790438869377,ORIGINAL
61,5,0.0,0.447213595499958,0.954790438869377,ORIGINAL
61,6,0.0,0.2773500981126146,0.9376399335293109,ORIGINAL
61,7,0.0,0.8864052604279183,0.954790438869377,ORIGINAL
61,8,0.0,0.39477101697586137,0.954790438869377,ORIGINAL
61,9,0.0,0.8660254037844388,0.954790438869377,ORIGINAL
62,0,0.0,,0.9547094758106197,ORIGINAL
62,1,0.0,0.9594032236002469,0.9547094758106197,ORIGINAL
62,2,0.0,0.8164965809277259,0.9773974153388738,ORIGINAL
62,3,0.0,0.8199200616907878,0.9866204932488438,ORIGINAL
62,4,0.0,0.5962847939999439,0.9547094758106197,ORIGINAL
62,5,0.0,0.8749999999999998,0.9547094758106197,ORIGINAL
62,6,0.0,0.5345224838248488,0.9639000528033324,ORIGINAL
62,7,0.0,0.9258200997725514,0.9547094758106197,ORIGINAL
62,8,0.0,0.8703882797784892,0.9547094758106197,ORIGINAL
62,9,0.0,0.9622504486493764,0.9547094758106197,ORIGINAL
63,0,0.0,,0.9699713587592962,ORIGINAL
63,1,0.0,,0.9699713587592962,ORIGINAL
63,2,0.0,,0.905982510957973,ORIGINAL
63,3,0.0,0.857142857142857,0.8860247141839579,ORIGINAL
63,4,0.0,,0.9699713587592962,ORIGINAL
63,5,0.0,0.9999999999999998,0.9699713587592962,ORIGINAL
63,6,0.0,,0.9660512378164053,ORIGINAL
63,7,0.0,,0.9699713587592962,ORIGINAL
63,8,0.0,0.9486832980505138,0.9699713587592962,ORIGINAL
63,9,0.0,,0.9699713587592962,ORIGINAL
64,0,0.0,,1.0,ORIGINAL
64,1,0.0,0.8333333333333335,1.0,ORIGINAL
64,2,0.0,,0.9633150259944552,ORIGINAL
64,3,0.0,0.903696114115064,0.9478675140998328,ORIGINAL
64,4,0.0,0.9058216273156767,1.0,ORIGINAL
64,5,0.0,,1.0,ORIGINAL
64,6,0.0,0.903696114115064,0.9646784562203947,ORIGINAL
64,7,0.0,,1.0,ORIGINAL
64,8,0.0,,1.0,ORIGINAL
64,9,0.0,,1.0,ORIGINAL
65,0,0.0,0.4714045207910316,0.95670313098527,ORIGINAL
65,1,0.0,0.7071067811865475,0.95670313098527,ORIGINAL
65,2,0.0,0.6556100681071858,0.8856912382551831,ORIGINAL
65,3,0.0,0.5927489783638192,0.9004262932688133,ORIGINAL
65,4,0.0,0.5916079783099615,0.95670313098527,ORIGINAL
65,5,0.0,0.5669467095138409,0.95670313098527,ORIGINAL
65,6,0.0,0.35856858280031806,0.9311485178330615,ORIGINAL
65,7,0.0,0.692820323027551,0.95670313098527,ORIGINAL
65,8,0.0,0.5039526306789697,0.95670313098527,ORIGINAL
65,9,0.0,0.9486832980505138,0.95670313098527,ORIGINAL
66,0,0.0,,1.0,ORIGINAL
66,1,0.0,0.8660254037844387,1.0,ORIGINAL
66,2,0.0,0.9594032236002469,0.9633150259944552,ORIGINAL
66,3,0.0,0.9622504486493763,0.9478675140998328,ORIGINAL
66,4,0.0,,1.0,ORIGINAL
66,5,0.0,0.9428090415820635,1.0,ORIGINAL
66,6,0.0,0.6324555320336759,0.9646784562203947,ORIGINAL
66,7,0.0,0.944911182523068,1.0,ORIGINAL
66,8,0.0,0.5962847939999439,1.0,ORIGINAL
66,9,0.0,0.6172133998483676,1.0,ORIGINAL
67,0,0.0,0.9561828874675149,0.9528772578999964,ORIGINAL
67,1,0.0,0.9544271444636666,0.9528772578999964,ORIGINAL
67,2,0.0,0.9293203772845849,0.8862136982368001,ORIGINAL
67,3,0.0,0.893205911948113,0.8652361823140664,ORIGINAL
67,4,0.0,0.8838834764831844,0.9528772578999964,ORIGINAL
67,5,0.0,0.9231861823449956,0.9528772578999964,ORIGINAL
67,6,0.0,0.643267520902677,0.950676317163076,ORIGINAL
67,7,0.0,0.8636363636363636,0.9528772578999964,ORIGINAL
67,8,0.0,0.9431191251430151,0.9528772578999964,ORIGINAL
67,9,0.0,0.9723055853282466,0.9528772578999964,ORIGINAL
68,0,0.0,0.9486832980505138,0.9865432291009868,ORIGINAL
68,1,0.0,0.9999999999999999,0.9865432291009868,ORIGINAL
68,2,0.0,1.0000000000000002,0.946452462077083,ORIGINAL
68,3,0.0,0.9116846116771036,0.9288382417506102,ORIGINAL
68,4,0.0,0.8606629658238704,0.9865432291009868,ORIGINAL
68,5,0.0,0.9428090415820635,0.9865432291009868,ORIGINAL
68,6,0.0,0.13608276348795434,0.9560412601772939,ORIGINAL
68,7,0.0,1.0000000000000002,0.9865432291009868,ORIGINAL
68,8,0.0,0.9434563530497265,0.9865432291009868,ORIGINAL
68,9,0.0,0.9561828874675149,0.9865432291009868,ORIGINAL
69,0,0.0,,0.9547904356008247,ORIGINAL
69,1,0.0,0.24494897427831777,0.9547904356008247,ORIGINAL
69,2,0.0,0.5590169943749475,0.949907779692503,ORIGINAL
69,3,0.0,0.0,0.9601427262286477,ORIGINAL
69,4,0.0,0.6454972243679028,0.9547904356008247,ORIGINAL
69,5,0.0,0.7893522173763263,0.9547904356008247,ORIGINAL
69,6,0.0,0.2519763153394848,0.9376399348472774,ORIGINAL
69,7,0.0,0.8164965809277259,0.9547904356008247,ORIGINAL
69,8,0.0,0.5,0.9547904356008247,ORIGINAL
69,9,0.0,0.5934424260562083,0.9547904356008247,ORIGINAL
70,0,0.0,0.7216878364870323,0.952820551009658,ORIGINAL
70,1,0.0,0.9198662110078,0.952820551009658,ORIGINAL
70,2,0.0,0.8992288030258971,0.9555396390167056,ORIGINAL
70,3,0.0,0.6748111045311853,0.9747204185401228,ORIGINAL
70,4,0.0,0.7348094335140691,0.952820551009658,ORIGINAL
70,5,0.0,0.9428090415820635,0.952820551009658,ORIGINAL
70,6,0.0,0.3999999999999999,0.9738170119085172,ORIGINAL
70,7,0.0,0.9231861823449954,0.952820551009658,ORIGINAL
70,8,0.0,0.9307578419910345,0.952820551009658,ORIGINAL
70,9,0.0,0.8743856497851875,0.952820551009658,ORIGINAL
71,0,0.0,,0.9487238655654072,ORIGINAL
71,1,0.0,,0.9487238655654072,ORIGINAL
71,2,0.0,-0.13483997249264842,0.8891044141448092,ORIGINAL
71,3,0.0,-0.08574929257125441,0.9153603159512167,ORIGINAL
71,4,0.0,-0.6471502289294341,0.9487238655654072,ORIGINAL
71,5,0.0,-0.2927700218845599,0.9487238655654072,ORIGINAL
71,6,0.0,0.0,0.9216289027546981,ORIGINAL
71,7,0.0,,0.9487238655654072,ORIGINAL
71,8,0.0,-0.9622504486493763,0.9487238655654072,ORIGINAL
71,9,0.0,0.4082482904638631,0.9487238655654072,ORIGINAL
72,0,0.0,0.8386278693775346,0.9080203346452346,ORIGINAL
72,1,0.0,0.7106690545187015,0.9080203346452346,ORIGINAL
72,2,0.0,0.810679228399881,0.8948584381044734,ORIGINAL
72,3,0.0,0.7441611006409121,0.9115539263086506,ORIGINAL
72,4,0.0,0.5111656508223583,0.9080203346452346,ORIGINAL
72,5,0.0,0.5883484054145522,0.9080203346452346,ORIGINAL
72,6,0.0,0.34655164004183603,0.8996317568729006,ORIGINAL
72,7,0.0,0.890870806374748,0.9080203346452346,ORIGINAL
72,8,0.0,0.7835467939002064,0.9080203346452346,ORIGINAL
72,9,0.0,0.4364357804719848,0.9080203346452346,ORIGINAL
73,0,0.0,,,ORIGINAL
73,1,0.0,0.8333333333333334,,ORIGINAL
73,2,0.0,0.7181848464596078,,ORIGINAL
73,3,0.0,0.8257228238447705,,ORIGINAL
73,4,0.0,0.8429272304235246,,ORIGINAL
73,5,0.0,0.960768922830523,,ORIGINAL
73,6,0.0,0.7302967433402214,,ORIGINAL
73,7,0.0,0.7844645405527362,,ORIGINAL
73,8,0.0,0.9284141650970551,,ORIGINAL
73,9,0.0,0.7881104062391007,,ORIGINAL
74,0,0.0,,0.9738458762311102,ORIGINAL
74,1,0.0,,0.9738458762311102,ORIGINAL
74,2,0.0,,0.9545809542852356,ORIGINAL
74,3,0.0,0.9428090415820635,0.971339134360267,ORIGINAL
74,4,0.0,,0.9738458762311102,ORIGINAL
74,5,0.0,,0.9738458762311102,ORIGINAL
74,6,0.0,,0.9212287398664367,ORIGINAL
74,7,0.0,,0.9738458762311102,ORIGINAL
74,8,0.0,,0.9738458762311102,ORIGINAL
74,9,0.0,,0.9738458762311102,ORIGINAL
75,0,0.0,,0.9422220987169725,ORIGINAL
75,1,0.0,,0.9422220987169725,ORIGINAL
75,2,0.0,,0.9481176782242603,ORIGINAL
75,3,0.0,,0.9620152200530349,ORIGINAL
75,4,0.0,,0.9422220987169725,ORIGINAL
75,5,0.0,,0.9422220987169725,ORIGINAL
75,6,0.0,0.9622504486493763,0.9297149427985862,ORIGINAL
75,7,0.0,0.9622504486493763,0.9422220987169725,ORIGINAL
75,8,0.0,,0.9422220987169725,ORIGINAL
75,9,0.0,0.9622504486493763,0.9422220987169725,ORIGINAL
76,0,0.0,0.7559289460184544,0.9132528984426408,ORIGINAL
76,1,0.0,0.9622504486493763,0.9132528984426408,ORIGINAL
76,2,0.0,0.8864052604279183,0.8396355169755443,ORIGINAL
76,3,0.0,0.8134892168199607,0.8109206201871121,ORIGINAL
76,4,0.0,0.8528028654224417,0.9132528984426408,ORIGINAL
76,5,0.0,0.8944271909999159,0.9132528984426408,ORIGINAL
76,6,0.0,0.8366600265340756,0.909209495872516,ORIGINAL
76,7,0.0,0.944911182523068,0.9132528984426408,ORIGINAL
76,8,0.0,0.857142857142857,0.9132528984426408,ORIGINAL
76,9,0.0,0.9561828874675149,0.9132528984426408,ORIGINAL
77,0,0.0,,0.948723862817226,ORIGINAL
77,1,0.0,,0.948723862817226,ORIGINAL
77,2,0.0,,0.8891044072638926,ORIGINAL
77,3,0.0,,0.9153603103579822,ORIGINAL
77,4,0.0,,0.948723862817226,ORIGINAL
77,5,0.0,,0.948723862817226,ORIGINAL
77,6,0.0,,0.9216288980902918,ORIGINAL
77,7,0.0,,0.948723862817226,ORIGINAL
77,8,0.0,,0.948723862817226,ORIGINAL
77,9,0.0,,0.948723862817226,ORIGINAL
78,0,0.0,0.4082482904638631,0.9734363229809143,ORIGINAL
78,1,0.0,0.9176629354822472,0.9734363229809143,ORIGINAL
78,2,0.0,0.7778174593052022,0.9372873929934409,ORIGINAL
78,3,0.0,0.7164185699284198,0.9593459957627567,ORIGINAL
78,4,0.0,0.8774535953713309,0.9734363229809143,ORIGINAL
78,5,0.0,0.8907337387831413,0.9734363229809143,ORIGINAL
78,6,0.0,0.7144345083117604,0.9352360608798272,ORIGINAL
78,7,0.0,0.9112995284026161,0.9734363229809143,ORIGINAL
78,8,0.0,0.9061030445113443,0.9734363229809143,ORIGINAL
78,9,0.0,0.9139076937674137,0.9734363229809143,ORIGINAL
79,0,0.0,-0.47140452079103173,0.9806790815403282,ORIGINAL
79,1,0.0,0.5345224838248488,0.9806790815403282,ORIGINAL
79,2,0.0,0.3265986323710904,0.9341955258135484,ORIGINAL
79,3,0.0,0.4091585441924857,0.9453174438792368,ORIGINAL
79,4,0.0,0.5848976518656018,0.9806790815403282,ORIGINAL
79,5,0.0,0.76271276980969,0.9806790815403282,ORIGINAL
79,6,0.0,0.27820744203732856,0.9561958137126199,ORIGINAL
79,7,0.0,0.9238697708743119,0.9806790815403282,ORIGINAL
79,8,0.0,0.66332495807108,0.9806790815403282,ORIGINAL
79,9,0.0,0.6361464251628643,0.9806790815403282,ORIGINAL
80,0,0.0,,1.0,ORIGINAL
80,1,0.0,0.9428090415820635,1.0,ORIGINAL
80,2,0.0,0.9486832980505138,0.9633150259944552,ORIGINAL
80,3,0.0,0.9354143466934853,0.9478675140998328,ORIGINAL
80,4,0.0,0.9428090415820632,1.0,ORIGINAL
80,5,0.0,,1.0,ORIGINAL
80,6,0.0,,0.9646784562203947,ORIGINAL
80,7,0.0,,1.0,ORIGINAL
80,8,0.0,,1.0,ORIGINAL
80,9,0.0,,1.0,ORIGINAL
81,0,0.0,,0.9633150259944552,ORIGINAL
81,1,0.0,0.7499999999999999,0.9633150259944552,ORIGINAL
81,2,0.0,0.7559289460184544,0.9999999999999993,ORIGINAL
81,3,0.0,0.4472135954999579,0.9777320874553711,ORIGINAL
81,4,0.0,,0.9633150259944552,ORIGINAL
81,5,0.0,0.5773502691896258,0.9633150259944552,ORIGINAL
81,6,0.0,0.7071067811865475,0.9658346052796958,ORIGINAL
81,7,0.0,,0.9633150259944552,ORIGINAL
81,8,0.0,0.31622776601683794,0.9633150259944552,ORIGINAL
81,9,0.0,0.7559289460184544,0.9633150259944552,ORIGINAL
82,0,0.0,,0.9235132152842885,ORIGINAL
82,1,0.0,0.9486832980505138,0.9235132152842885,ORIGINAL
82,2,0.0,0.8959786703810408,0.8568316575034316,ORIGINAL
82,3,0.0,0.8427953808926898,0.8615105433622461,ORIGINAL
82,4,0.0,0.9238697708743119,0.9235132152842885,ORIGINAL
82,5,0.0,0.944911182523068,0.9235132152842885,ORIGINAL
82,6,0.0,0.20225995873897262,0.9112126577215666,ORIGINAL
82,7,0.0,0.9544271444636666,0.9235132152842885,ORIGINAL
82,8,0.0,0.8164965809277261,0.9235132152842885,ORIGINAL
82,9,0.0,1.0,0.9235132152842885,ORIGINAL
83,0,0.0,,,ORIGINAL
83,1,0.0,,,ORIGINAL
83,2,0.0,,,ORIGINAL
83,3,0.0,,,ORIGINAL
83,4,0.0,,,ORIGINAL
83,5,0.0,,,ORIGINAL
83,6,0.0,,,ORIGINAL
83,7,0.0,,,ORIGINAL
83,8,0.0,,,ORIGINAL
83,9,0.0,,,ORIGINAL
84,0,0.0,,0.9824636481796526,ORIGINAL
84,1,0.0,,0.9824636481796526,ORIGINAL
84,2,0.0,,0.9373812375584477,ORIGINAL
84,3,0.0,,0.9051753866614726,ORIGINAL
84,4,0.0,,0.9824636481796526,ORIGINAL
84,5,0.0,,0.9824636481796526,ORIGINAL
84,6,0.0,,0.9655410100448671,ORIGINAL
84,7,0.0,,0.9824636481796526,ORIGINAL
84,8,0.0,,0.9824636481796526,ORIGINAL
84,9,0.0,,0.9824636481796526,ORIGINAL
85,0,0.0,,0.9734363214507032,ORIGINAL
85,1,0.0,0.9486832980505138,0.9734363214507032,ORIGINAL
85,2,0.0,0.944911182523068,0.9372873897695143,ORIGINAL
85,3,0.0,0.8642416214502248,0.9593459940786431,ORIGINAL
85,4,0.0,0.9,0.9734363214507032,ORIGINAL
85,5,0.0,0.944911182523068,0.9734363214507032,ORIGINAL
85,6,0.0,0.807207352795575,0.9352360575243936,ORIGINAL
85,7,0.0,0.9013878188659974,0.9734363214507032,ORIGINAL
85,8,0.0,0.9561828874675149,0.9734363214507032,ORIGINAL
85,9,0.0,0.9449111825230682,0.9734363214507032,ORIGINAL
86,0,0.0,0.8366600265340756,0.9472315702303523,ORIGINAL
86,1,0.0,0.9622504486493764,0.9472315702303523,ORIGINAL
86,2,0.0,0.9525793444156805,0.9299349183050548,ORIGINAL
86,3,0.0,0.8999999999999998,0.900893001940777,ORIGINAL
86,4,0.0,1.0000000000000002,0.9472315702303523,ORIGINAL
86,5,0.0,0.8485281374238569,0.9472315702303523,ORIGINAL
86,6,0.0,0.6024640760767093,0.9765532417861429,ORIGINAL
86,7,0.0,0.9434563530497265,0.9472315702303523,ORIGINAL
86,8,0.0,0.8333333333333335,0.9472315702303523,ORIGINAL
86,9,0.0,1.0000000000000002,0.9472315702303523,ORIGINAL
87,0,0.0,,0.9616716928623402,ORIGINAL
87,1,0.0,0.9486832980505138,0.9616716928623402,ORIGINAL
87,2,0.0,0.8775269089525567,0.9692984716891562,ORIGINAL
87,3,0.0,0.9486832980505138,0.9711647492370729,ORIGINAL
87,4,0.0,,0.9616716928623402,ORIGINAL
87,5,0.0,0.9999999999999998,0.9616716928623402,ORIGINAL
87,6,0.0,0.36927447293799825,0.9700823588710892,ORIGINAL
87,7,0.0,0.9486832980505138,0.9616716928623402,ORIGINAL
87,8,0.0,0.9622504486493763,0.9616716928623402,ORIGINAL
87,9,0.0,0.9622504486493764,0.9616716928623402,ORIGINAL
88,0,0.0,0.8728715609439696,0.9351398079168451,ORIGINAL
88,1,0.0,0.8189230248533257,0.9351398079168451,ORIGINAL
88,2,0.0,0.8090398349558904,0.8567595611332847,ORIGINAL
88,3,0.0,0.7177070005460101,0.852217301321378,ORIGINAL
88,4,0.0,0.8017837257372731,0.9351398079168451,ORIGINAL
88,5,0.0,0.8181818181818182,0.9351398079168451,ORIGINAL
88,6,0.0,0.7856742013183862,0.9311348229410946,ORIGINAL
88,7,0.0,0.899954085146515,0.9351398079168451,ORIGINAL
88,8,0.0,0.6236095644623236,0.9351398079168451,ORIGINAL
88,9,0.0,0.7444375004781978,0.9351398079168451,ORIGINAL
89,0,0.0,,0.9623825744921536,ORIGINAL
89,1,0.0,0.9622504486493763,0.9623825744921536,ORIGINAL
89,2,0.0,,0.9039457247248888,ORIGINAL
89,3,0.0,0.9428090415820635,0.9255037785690072,ORIGINAL
89,4,0.0,,0.9623825744921536,ORIGINAL
89,5,0.0,,0.9623825744921536,ORIGINAL
89,6,0.0,0.4082482904638631,0.9443964442816921,ORIGINAL
89,7,0.0,,0.9623825744921536,ORIGINAL
89,8,0.0,,0.9623825744921536,ORIGINAL
89,9,0.0,1.0,0.9623825744921536,ORIGINAL
90,0,0.0,,1.0,ORIGINAL
90,1,0.0,,1.0,ORIGINAL
90,2,0.0,,0.9633150259944552,ORIGINAL
90,3,0.0,0.0,0.9478675140998328,ORIGINAL
90,4,0.0,,1.0,ORIGINAL
90,5,0.0,1.0000000000000002,1.0,ORIGINAL
90,6,0.0,-0.47140452079103173,0.9646784562203947,ORIGINAL
90,7,0.0,,1.0,ORIGINAL
90,8,0.0,,1.0,ORIGINAL
90,9,0.0,,1.0,ORIGINAL
91,0,0.0,0.9428090415820635,0.9956726838601369,ORIGINAL
91,1,0.0,0.8770580193070293,0.9956726838601369,ORIGINAL
91,2,0.0,0.9014978717104176,0.9546407661653675,ORIGINAL
