node_index,node_id,node_type,name,source
6975,ENSG00000116017,GENE,ARID3A,OptimusKG
6976,ENSG00000116030,GENE,SUMO1,OptimusKG
6977,ENSG00000116031,GENE,CD207,OptimusKG
6978,ENSG00000116032,GENE,GRIN3B,OptimusKG
6979,ENSG00000116035,GENE,VAX2,OptimusKG
6980,ENSG00000116039,GENE,ATP6V1B1,OptimusKG
6981,ENSG00000116044,GENE,NFE2L2,OptimusKG
6982,ENSG00000116062,GENE,MSH6,OptimusKG
6983,ENSG00000116095,GENE,PLEKHA3,OptimusKG
6984,ENSG00000116096,GENE,SPR,OptimusKG
6985,ENSG00000116106,GENE,EPHA4,OptimusKG
6986,ENSG00000116117,GENE,PARD3B,OptimusKG
6987,ENSG00000116120,GENE,FARSB,OptimusKG
6988,ENSG00000116127,GENE,ALMS1,OptimusKG
6989,ENSG00000116128,GENE,BCL9,OptimusKG
6990,ENSG00000116132,GENE,PRRX1,OptimusKG
6991,ENSG00000116133,GENE,DHCR24,OptimusKG
6992,ENSG00000116138,GENE,DNAJC16,OptimusKG
6993,ENSG00000116141,GENE,MARK1,OptimusKG
6994,ENSG00000116147,GENE,TNR,OptimusKG
6995,ENSG00000116151,GENE,MORN1,OptimusKG
6996,ENSG00000116157,GENE,GPX7,OptimusKG
6997,ENSG00000116161,GENE,CACYBP,OptimusKG
6998,ENSG00000116171,GENE,SCP2,OptimusKG
6999,ENSG00000116176,GENE,TPSG1,OptimusKG
7000,ENSG00000116183,GENE,PAPPA2,OptimusKG
7001,ENSG00000116194,GENE,ANGPTL1,OptimusKG
7002,ENSG00000116198,GENE,CEP104,OptimusKG
7003,ENSG00000116199,GENE,FAM20B,OptimusKG
7004,ENSG00000116209,GENE,TMEM59,OptimusKG
7005,ENSG00000116212,GENE,LRRC42,OptimusKG
7006,ENSG00000116213,GENE,WRAP73,OptimusKG
7007,ENSG00000116218,GENE,NPHS2,OptimusKG
7008,ENSG00000116237,GENE,ICMT,OptimusKG
7009,ENSG00000116251,GENE,RPL22,OptimusKG
7010,ENSG00000116254,GENE,CHD5,OptimusKG
7011,ENSG00000116260,GENE,QSOX1,OptimusKG
7012,ENSG00000116266,GENE,STXBP3,OptimusKG
7013,ENSG00000116273,GENE,PHF13,OptimusKG
7014,ENSG00000116285,GENE,ERRFI1,OptimusKG
7015,ENSG00000116288,GENE,PARK7,OptimusKG
7016,ENSG00000116299,GENE,ELAPOR1,OptimusKG
7017,ENSG00000116329,GENE,OPRD1,OptimusKG
7018,ENSG00000116337,GENE,AMPD2,OptimusKG
7019,ENSG00000116350,GENE,SRSF4,OptimusKG
7020,ENSG00000116353,GENE,MECR,OptimusKG
7021,ENSG00000116396,GENE,KCNC4,OptimusKG
7022,ENSG00000116406,GENE,EDEM3,OptimusKG
7023,ENSG00000116455,GENE,WDR77,OptimusKG
7024,ENSG00000116459,GENE,ATP5PB,OptimusKG
7025,ENSG00000116473,GENE,RAP1A,OptimusKG
7026,ENSG00000116478,GENE,HDAC1,OptimusKG
7027,ENSG00000116489,GENE,CAPZA1,OptimusKG
7028,ENSG00000116497,GENE,S100PBP,OptimusKG
7029,ENSG00000116514,GENE,RNF19B,OptimusKG
7030,ENSG00000116521,GENE,SCAMP3,OptimusKG
7031,ENSG00000116525,GENE,TRIM62,OptimusKG
7032,ENSG00000116539,GENE,ASH1L,OptimusKG
7033,ENSG00000116544,GENE,DLGAP3,OptimusKG
7034,ENSG00000116560,GENE,SFPQ,OptimusKG
7035,ENSG00000116574,GENE,RHOU,OptimusKG
7036,ENSG00000116580,GENE,GON4L,OptimusKG
7037,ENSG00000116584,GENE,ARHGEF2,OptimusKG
7038,ENSG00000116586,GENE,LAMTOR2,OptimusKG
7039,ENSG00000116604,GENE,MEF2D,OptimusKG
7040,ENSG00000116641,GENE,DOCK7,OptimusKG
7041,ENSG00000116649,GENE,SRM,OptimusKG
7042,ENSG00000116661,GENE,FBXO2,OptimusKG
7043,ENSG00000116663,GENE,FBXO6,OptimusKG
7044,ENSG00000116667,GENE,C1orf21,OptimusKG
7045,ENSG00000116668,GENE,SWT1,OptimusKG
7046,ENSG00000116670,GENE,MAD2L2,OptimusKG
7047,ENSG00000116675,GENE,DNAJC6,OptimusKG
7048,ENSG00000116678,GENE,LEPR,OptimusKG
7049,ENSG00000116679,GENE,IVNS1ABP,OptimusKG
7050,ENSG00000116688,GENE,MFN2,OptimusKG
7051,ENSG00000116690,GENE,PRG4,OptimusKG
7052,ENSG00000116691,GENE,MIIP,OptimusKG
7053,ENSG00000116698,GENE,SMG7,OptimusKG
7054,ENSG00000116701,GENE,NCF2,OptimusKG
7055,ENSG00000116703,GENE,PDC,OptimusKG
7056,ENSG00000116704,GENE,SLC35D1,OptimusKG
7057,ENSG00000116711,GENE,PLA2G4A,OptimusKG
7058,ENSG00000116717,GENE,GADD45A,OptimusKG
7059,ENSG00000116721,GENE,PRAMEF1,OptimusKG
7060,ENSG00000116726,GENE,PRAMEF12,OptimusKG
7061,ENSG00000116729,GENE,WLS,OptimusKG
7062,ENSG00000116731,GENE,PRDM2,OptimusKG
7063,ENSG00000116741,GENE,RGS2,OptimusKG
7064,ENSG00000116745,GENE,RPE65,OptimusKG
7065,ENSG00000116747,GENE,RO60,OptimusKG
7066,ENSG00000116748,GENE,AMPD1,OptimusKG
7067,ENSG00000116750,GENE,UCHL5,OptimusKG
7068,ENSG00000116752,GENE,BCAS2,OptimusKG
7069,ENSG00000116754,GENE,SRSF11,OptimusKG
7070,ENSG00000116761,GENE,CTH,OptimusKG
7071,ENSG00000116771,GENE,AGMAT,OptimusKG
7072,ENSG00000116774,GENE,OLFML3,OptimusKG
7073,ENSG00000116783,GENE,TNNI3K,OptimusKG
7074,ENSG00000116785,GENE,CFHR3,OptimusKG
7075,ENSG00000116786,GENE,PLEKHM2,OptimusKG
7076,ENSG00000116791,GENE,CRYZ,OptimusKG
7077,ENSG00000116809,GENE,ZBTB17,OptimusKG
7078,ENSG00000116815,GENE,CD58,OptimusKG
7079,ENSG00000116824,GENE,CD2,OptimusKG
7080,ENSG00000116830,GENE,TTF2,OptimusKG
7081,ENSG00000116833,GENE,NR5A2,OptimusKG
7082,ENSG00000116852,GENE,KIF21B,OptimusKG
7083,ENSG00000116863,GENE,ADPRS,OptimusKG
7084,ENSG00000116871,GENE,MAP7D1,OptimusKG
7085,ENSG00000116874,GENE,WARS2,OptimusKG
7086,ENSG00000116882,GENE,HAO2,OptimusKG
7087,ENSG00000116885,GENE,OSCP1,OptimusKG
7088,ENSG00000116898,GENE,MRPS15,OptimusKG
7089,ENSG00000116906,GENE,GNPAT,OptimusKG
7090,ENSG00000116918,GENE,TSNAX,OptimusKG
7091,ENSG00000116954,GENE,RRAGC,OptimusKG
7092,ENSG00000116962,GENE,NID1,OptimusKG
7093,ENSG00000116977,GENE,LGALS8,OptimusKG
7094,ENSG00000116981,GENE,NT5C1A,OptimusKG
7095,ENSG00000116983,GENE,HPCAL4,OptimusKG
7096,ENSG00000116984,GENE,MTR,OptimusKG
7097,ENSG00000116985,GENE,BMP8B,OptimusKG
7098,ENSG00000116990,GENE,MYCL,OptimusKG
7099,ENSG00000116991,GENE,SIPA1L2,OptimusKG
7100,ENSG00000116996,GENE,ZP4,OptimusKG
7101,ENSG00000117000,GENE,RLF,OptimusKG
7102,ENSG00000117009,GENE,KMO,OptimusKG
7103,ENSG00000117010,GENE,ZNF684,OptimusKG
7104,ENSG00000117013,GENE,KCNQ4,OptimusKG
7105,ENSG00000117016,GENE,RIMS3,OptimusKG
7106,ENSG00000117020,GENE,AKT3,OptimusKG
7107,ENSG00000117036,GENE,ETV3,OptimusKG
7108,ENSG00000117054,GENE,ACADM,OptimusKG
7109,ENSG00000117090,GENE,SLAMF1,OptimusKG
7110,ENSG00000117091,GENE,CD48,OptimusKG
7111,ENSG00000117114,GENE,ADGRL2,OptimusKG
7112,ENSG00000117115,GENE,PADI2,OptimusKG
7113,ENSG00000117118,GENE,SDHB,OptimusKG
7114,ENSG00000117122,GENE,MFAP2,OptimusKG
7115,ENSG00000117133,GENE,RPF1,OptimusKG
7116,ENSG00000117139,GENE,KDM5B,OptimusKG
7117,ENSG00000117143,GENE,UAP1,OptimusKG
7118,ENSG00000117151,GENE,CTBS,OptimusKG
7119,ENSG00000117152,GENE,RGS4,OptimusKG
7120,ENSG00000117153,GENE,KLHL12,OptimusKG
7121,ENSG00000117154,GENE,IGSF21,OptimusKG
7122,ENSG00000117155,GENE,SSX2IP,OptimusKG
7123,ENSG00000117174,GENE,ZNHIT6,OptimusKG
7124,ENSG00000117215,GENE,PLA2G2D,OptimusKG
7125,ENSG00000117222,GENE,RBBP5,OptimusKG
7126,ENSG00000117226,GENE,GBP3,OptimusKG
7127,ENSG00000117228,GENE,GBP1,OptimusKG
7128,ENSG00000117245,GENE,KIF17,OptimusKG
7129,ENSG00000117262,GENE,GPR89A,OptimusKG
7130,ENSG00000117266,GENE,CDK18,OptimusKG
7131,ENSG00000117280,GENE,RAB29,OptimusKG
7132,ENSG00000117281,GENE,CD160,OptimusKG
7133,ENSG00000117298,GENE,ECE1,OptimusKG
7134,ENSG00000117305,GENE,HMGCL,OptimusKG
7135,ENSG00000117308,GENE,GALE,OptimusKG
7136,ENSG00000117318,GENE,ID3,OptimusKG
7137,ENSG00000117322,GENE,CR2,OptimusKG
7138,ENSG00000117335,GENE,CD46,OptimusKG
7139,ENSG00000117360,GENE,PRPF3,OptimusKG
7140,ENSG00000117362,GENE,APH1A,OptimusKG
7141,ENSG00000117385,GENE,P3H1,OptimusKG
7142,ENSG00000117394,GENE,SLC2A1,OptimusKG
7143,ENSG00000117395,GENE,EBNA1BP2,OptimusKG
7144,ENSG00000117399,GENE,CDC20,OptimusKG
7145,ENSG00000117400,GENE,MPL,OptimusKG
7146,ENSG00000117407,GENE,ARTN,OptimusKG
7147,ENSG00000117408,GENE,IPO13,OptimusKG
7148,ENSG00000117411,GENE,B4GALT2,OptimusKG
7149,ENSG00000117419,GENE,ERI3,OptimusKG
7150,ENSG00000117425,GENE,PTCH2,OptimusKG
7151,ENSG00000117448,GENE,AKR1A1,OptimusKG
7152,ENSG00000117450,GENE,PRDX1,OptimusKG
7153,ENSG00000117461,GENE,PIK3R3,OptimusKG
7154,ENSG00000117472,GENE,TSPAN1,OptimusKG
7155,ENSG00000117475,GENE,BLZF1,OptimusKG
7156,ENSG00000117477,GENE,CCDC181,OptimusKG
7157,ENSG00000117479,GENE,SLC19A2,OptimusKG
7158,ENSG00000117480,GENE,FAAH,OptimusKG
7159,ENSG00000117481,GENE,NSUN4,OptimusKG
7160,ENSG00000117500,GENE,TMED5,OptimusKG
7161,ENSG00000117501,GENE,MROH9,OptimusKG
7162,ENSG00000117505,GENE,DR1,OptimusKG
7163,ENSG00000117519,GENE,CNN3,OptimusKG
7164,ENSG00000117523,GENE,PRRC2C,OptimusKG
7165,ENSG00000117525,GENE,F3,OptimusKG
7166,ENSG00000117528,GENE,ABCD3,OptimusKG
7167,ENSG00000117533,GENE,VAMP4,OptimusKG
7168,ENSG00000117543,GENE,DPH5,OptimusKG
7169,ENSG00000117560,GENE,FASLG,OptimusKG
7170,ENSG00000117569,GENE,PTBP2,OptimusKG
7171,ENSG00000117586,GENE,TNFSF4,OptimusKG
7172,ENSG00000117592,GENE,PRDX6,OptimusKG
7173,ENSG00000117593,GENE,DARS2,OptimusKG
7174,ENSG00000117594,GENE,HSD11B1,OptimusKG
7175,ENSG00000117595,GENE,IRF6,OptimusKG
7176,ENSG00000117597,GENE,UTP25,OptimusKG
7177,ENSG00000117598,GENE,PLPPR5,OptimusKG
7178,ENSG00000117600,GENE,PLPPR4,OptimusKG
7179,ENSG00000117601,GENE,SERPINC1,OptimusKG
7180,ENSG00000117602,GENE,RCAN3,OptimusKG
7181,ENSG00000117614,GENE,SYF2,OptimusKG
7182,ENSG00000117616,GENE,RSRP1,OptimusKG
7183,ENSG00000117620,GENE,SLC35A3,OptimusKG
7184,ENSG00000117625,GENE,RCOR3,OptimusKG
7185,ENSG00000117632,GENE,STMN1,OptimusKG
7186,ENSG00000117640,GENE,MTFR1L,OptimusKG
7187,ENSG00000117643,GENE,MAN1C1,OptimusKG
7188,ENSG00000117650,GENE,NEK2,OptimusKG
7189,ENSG00000117676,GENE,RPS6KA1,OptimusKG
7190,ENSG00000117682,GENE,DHDDS,OptimusKG
7191,ENSG00000117691,GENE,NENF,OptimusKG
7192,ENSG00000117697,GENE,NSL1,OptimusKG
7193,ENSG00000117707,GENE,PROX1,OptimusKG
7194,ENSG00000117713,GENE,ARID1A,OptimusKG
7195,ENSG00000117724,GENE,CENPF,OptimusKG
7196,ENSG00000117748,GENE,RPA2,OptimusKG
7197,ENSG00000117751,GENE,PPP1R8,OptimusKG
7198,ENSG00000117758,GENE,STX12,OptimusKG
7199,ENSG00000117791,GENE,MTARC2,OptimusKG
7200,ENSG00000117834,GENE,SLC5A9,OptimusKG
7201,ENSG00000117862,GENE,TXNDC12,OptimusKG
7202,ENSG00000117868,GENE,ESYT2,OptimusKG
7203,ENSG00000117877,GENE,POLR1G,OptimusKG
7204,ENSG00000117899,GENE,MESD,OptimusKG
7205,ENSG00000117906,GENE,RCN2,OptimusKG
7206,ENSG00000117971,GENE,CHRNB4,OptimusKG
7207,ENSG00000117983,GENE,MUC5B,OptimusKG
7208,ENSG00000117984,GENE,CTSD,OptimusKG
7209,ENSG00000118004,GENE,COLEC11,OptimusKG
7210,ENSG00000118007,GENE,STAG1,OptimusKG
7211,ENSG00000118017,GENE,A4GNT,OptimusKG
7212,ENSG00000118046,GENE,STK11,OptimusKG
7213,ENSG00000118058,GENE,KMT2A,OptimusKG
7214,ENSG00000118094,GENE,TREH,OptimusKG
7215,ENSG00000118096,GENE,IFT46,OptimusKG
7216,ENSG00000118113,GENE,MMP8,OptimusKG
7217,ENSG00000118137,GENE,APOA1,OptimusKG
7218,ENSG00000118156,GENE,ZNF541,OptimusKG
7219,ENSG00000118160,GENE,SLC8A2,OptimusKG
7220,ENSG00000118162,GENE,KPTN,OptimusKG
7221,ENSG00000118193,GENE,KIF14,OptimusKG
7222,ENSG00000118194,GENE,TNNT2,OptimusKG
7223,ENSG00000118197,GENE,DDX59,OptimusKG
7224,ENSG00000118200,GENE,CAMSAP2,OptimusKG
7225,ENSG00000118217,GENE,ATF6,OptimusKG
7226,ENSG00000118231,GENE,CRYGD,OptimusKG
7227,ENSG00000118242,GENE,MREG,OptimusKG
7228,ENSG00000118245,GENE,TNP1,OptimusKG
7229,ENSG00000118246,GENE,FASTKD2,OptimusKG
7230,ENSG00000118257,GENE,NRP2,OptimusKG
7231,ENSG00000118260,GENE,CREB1,OptimusKG
7232,ENSG00000118263,GENE,KLF7,OptimusKG
7233,ENSG00000118271,GENE,TTR,OptimusKG
7234,ENSG00000118276,GENE,B4GALT6,OptimusKG
7235,ENSG00000118292,GENE,C1orf54,OptimusKG
7236,ENSG00000118298,GENE,CA14,OptimusKG
7237,ENSG00000118307,GENE,DNAI7,OptimusKG
7238,ENSG00000118308,GENE,IRAG2,OptimusKG
7239,ENSG00000118363,GENE,SPCS2,OptimusKG
7240,ENSG00000118402,GENE,ELOVL4,OptimusKG
7241,ENSG00000118412,GENE,CASP8AP2,OptimusKG
7242,ENSG00000118418,GENE,HMGN3,OptimusKG
7243,ENSG00000118420,GENE,UBE3D,OptimusKG
7244,ENSG00000118432,GENE,CNR1,OptimusKG
7245,ENSG00000118434,GENE,SPACA1,OptimusKG
7246,ENSG00000118454,GENE,ANKRD13C,OptimusKG
7247,ENSG00000118473,GENE,SGIP1,OptimusKG
7248,ENSG00000118482,GENE,PHF3,OptimusKG
7249,ENSG00000118492,GENE,ADGB,OptimusKG
7250,ENSG00000118495,GENE,PLAGL1,OptimusKG
7251,ENSG00000118503,GENE,TNFAIP3,OptimusKG
7252,ENSG00000118507,GENE,AKAP7,OptimusKG
7253,ENSG00000118508,GENE,RAB32,OptimusKG
7254,ENSG00000118513,GENE,MYB,OptimusKG
7255,ENSG00000118514,GENE,ALDH8A1,OptimusKG
7256,ENSG00000118515,GENE,SGK1,OptimusKG
7257,ENSG00000118518,GENE,RNF146,OptimusKG
7258,ENSG00000118520,GENE,ARG1,OptimusKG
7259,ENSG00000118523,GENE,CCN2,OptimusKG
7260,ENSG00000118526,GENE,TCF21,OptimusKG
7261,ENSG00000118557,GENE,PMFBP1,OptimusKG
7262,ENSG00000118564,GENE,FBXL5,OptimusKG
7263,ENSG00000118579,GENE,MED28,OptimusKG
7264,ENSG00000118596,GENE,SLC16A7,OptimusKG
7265,ENSG00000118620,GENE,ZNF430,OptimusKG
7266,ENSG00000118640,GENE,VAMP8,OptimusKG
7267,ENSG00000118655,GENE,DCLRE1B,OptimusKG
7268,ENSG00000118680,GENE,MYL12B,OptimusKG
7269,ENSG00000118689,GENE,FOXO3,OptimusKG
7270,ENSG00000118702,GENE,GHRH,OptimusKG
7271,ENSG00000118705,GENE,RPN2,OptimusKG
7272,ENSG00000118707,GENE,TGIF2,OptimusKG
7273,ENSG00000118729,GENE,CASQ2,OptimusKG
7274,ENSG00000118733,GENE,OLFM3,OptimusKG
7275,ENSG00000118762,GENE,PKD2,OptimusKG
7276,ENSG00000118777,GENE,ABCG2,OptimusKG
7277,ENSG00000118785,GENE,SPP1,OptimusKG
7278,ENSG00000118804,GENE,STBD1,OptimusKG
7279,ENSG00000118816,GENE,CCNI,OptimusKG
7280,ENSG00000118849,GENE,RARRES1,OptimusKG
7281,ENSG00000118855,GENE,MFSD1,OptimusKG
7282,ENSG00000118873,GENE,RAB3GAP2,OptimusKG
7283,ENSG00000118894,GENE,EEF2KMT,OptimusKG
7284,ENSG00000118898,GENE,PPL,OptimusKG
7285,ENSG00000118900,GENE,UBN1,OptimusKG
7286,ENSG00000118903,GENE,BTF3P11,OptimusKG
7287,ENSG00000118922,GENE,KLF12,OptimusKG
7288,ENSG00000118939,GENE,UCHL3,OptimusKG
7289,ENSG00000118946,GENE,PCDH17,OptimusKG
7290,ENSG00000118960,GENE,HS1BP3,OptimusKG
7291,ENSG00000118961,GENE,LDAH,OptimusKG
7292,ENSG00000118965,GENE,WDR35,OptimusKG
7293,ENSG00000118971,GENE,CCND2,OptimusKG
7294,ENSG00000118972,GENE,FGF23,OptimusKG
7295,ENSG00000118985,GENE,ELL2,OptimusKG
7296,ENSG00000118997,GENE,DNAH7,OptimusKG
7297,ENSG00000119004,GENE,CYP20A1,OptimusKG
7298,ENSG00000119013,GENE,NDUFB3,OptimusKG
7299,ENSG00000119041,GENE,GTF3C3,OptimusKG
7300,ENSG00000119042,GENE,SATB2,OptimusKG
7301,ENSG00000119048,GENE,UBE2B,OptimusKG
7302,ENSG00000119121,GENE,TRPM6,OptimusKG
7303,ENSG00000119125,GENE,GDA,OptimusKG
7304,ENSG00000119138,GENE,KLF9,OptimusKG
7305,ENSG00000119139,GENE,TJP2,OptimusKG
7306,ENSG00000119147,GENE,ECRG4,OptimusKG
7307,ENSG00000119203,GENE,CPSF3,OptimusKG
7308,ENSG00000119227,GENE,PIGZ,OptimusKG
7309,ENSG00000119231,GENE,SENP5,OptimusKG
7310,ENSG00000119242,GENE,CCDC92,OptimusKG
7311,ENSG00000119283,GENE,TRIM67,OptimusKG
7312,ENSG00000119314,GENE,PTBP3,OptimusKG
7313,ENSG00000119318,GENE,RAD23B,OptimusKG
7314,ENSG00000119326,GENE,CTNNAL1,OptimusKG
7315,ENSG00000119328,GENE,ABITRAM,OptimusKG
7316,ENSG00000119333,GENE,DYNC2I2,OptimusKG
7317,ENSG00000119335,GENE,SET,OptimusKG
7318,ENSG00000119383,GENE,PTPA,OptimusKG
7319,ENSG00000119392,GENE,GLE1,OptimusKG
7320,ENSG00000119396,GENE,RAB14,OptimusKG
7321,ENSG00000119397,GENE,CNTRL,OptimusKG
7322,ENSG00000119401,GENE,TRIM32,OptimusKG
7323,ENSG00000119402,GENE,FBXW2,OptimusKG
7324,ENSG00000119403,GENE,PHF19,OptimusKG
7325,ENSG00000119408,GENE,NEK6,OptimusKG
7326,ENSG00000119414,GENE,PPP6C,OptimusKG
7327,ENSG00000119421,GENE,NDUFA8,OptimusKG
7328,ENSG00000119431,GENE,HDHD3,OptimusKG
7329,ENSG00000119457,GENE,SLC46A2,OptimusKG
7330,ENSG00000119471,GENE,HSDL2,OptimusKG
7331,ENSG00000119487,GENE,MAPKAP1,OptimusKG
7332,ENSG00000119508,GENE,NR4A3,OptimusKG
7333,ENSG00000119509,GENE,INVS,OptimusKG
7334,ENSG00000119514,GENE,GALNT12,OptimusKG
7335,ENSG00000119522,GENE,DENND1A,OptimusKG
7336,ENSG00000119523,GENE,ALG2,OptimusKG
7337,ENSG00000119535,GENE,CSF3R,OptimusKG
7338,ENSG00000119537,GENE,KDSR,OptimusKG
7339,ENSG00000119541,GENE,VPS4B,OptimusKG
7340,ENSG00000119547,GENE,ONECUT2,OptimusKG
7341,ENSG00000119596,GENE,YLPM1,OptimusKG
7342,ENSG00000119599,GENE,DCAF4,OptimusKG
7343,ENSG00000119608,GENE,PROX2,OptimusKG
7344,ENSG00000119614,GENE,VSX2,OptimusKG
7345,ENSG00000119616,GENE,FCF1,OptimusKG
7346,ENSG00000119630,GENE,PGF,OptimusKG
7347,ENSG00000119632,GENE,IFI27L2,OptimusKG
7348,ENSG00000119638,GENE,NEK9,OptimusKG
7349,ENSG00000119640,GENE,ACYP1,OptimusKG
7350,ENSG00000119650,GENE,IFT43,OptimusKG
7351,ENSG00000119655,GENE,NPC2,OptimusKG
7352,ENSG00000119661,GENE,DNAL1,OptimusKG
7353,ENSG00000119669,GENE,IRF2BPL,OptimusKG
7354,ENSG00000119673,GENE,ACOT2,OptimusKG
7355,ENSG00000119681,GENE,LTBP2,OptimusKG
7356,ENSG00000119682,GENE,AREL1,OptimusKG
7357,ENSG00000119684,GENE,MLH3,OptimusKG
7358,ENSG00000119685,GENE,TTLL5,OptimusKG
7359,ENSG00000119686,GENE,FLVCR2,OptimusKG
7360,ENSG00000119688,GENE,ABCD4,OptimusKG
7361,ENSG00000119689,GENE,DLST,OptimusKG
7362,ENSG00000119699,GENE,TGFB3,OptimusKG
7363,ENSG00000119707,GENE,RBM25,OptimusKG
7364,ENSG00000119711,GENE,ALDH6A1,OptimusKG
7365,ENSG00000119714,GENE,GPR68,OptimusKG
7366,ENSG00000119715,GENE,ESRRB,OptimusKG
7367,ENSG00000119718,GENE,EIF2B2,OptimusKG
7368,ENSG00000119723,GENE,COQ6,OptimusKG
7369,ENSG00000119725,GENE,ZNF410,OptimusKG
7370,ENSG00000119729,GENE,RHOQ,OptimusKG
7371,ENSG00000119737,GENE,GPR75,OptimusKG
7372,ENSG00000119760,GENE,SUPT7L,OptimusKG
7373,ENSG00000119771,GENE,KLHL29,OptimusKG
7374,ENSG00000119772,GENE,DNMT3A,OptimusKG
7375,ENSG00000119777,GENE,TMEM214,OptimusKG
7376,ENSG00000119778,GENE,ATAD2B,OptimusKG
7377,ENSG00000119782,GENE,FKBP1B,OptimusKG
7378,ENSG00000119787,GENE,ATL2,OptimusKG
7379,ENSG00000119801,GENE,YPEL5,OptimusKG
7380,ENSG00000119812,GENE,FAM98A,OptimusKG
7381,ENSG00000119844,GENE,AFTPH,OptimusKG
7382,ENSG00000119862,GENE,LGALSL,OptimusKG
7383,ENSG00000119865,GENE,CNRIP1,OptimusKG
7384,ENSG00000119866,GENE,BCL11A,OptimusKG
7385,ENSG00000119878,GENE,CRIPT,OptimusKG
7386,ENSG00000119888,GENE,EPCAM,OptimusKG
7387,ENSG00000119899,GENE,SLC17A5,OptimusKG
7388,ENSG00000119900,GENE,OGFRL1,OptimusKG
7389,ENSG00000119912,GENE,IDE,OptimusKG
7390,ENSG00000119915,GENE,ELOVL3,OptimusKG
7391,ENSG00000119917,GENE,IFIT3,OptimusKG
7392,ENSG00000119919,GENE,NKX2-3,OptimusKG
7393,ENSG00000119922,GENE,IFIT2,OptimusKG
7394,ENSG00000119927,GENE,GPAM,OptimusKG
7395,ENSG00000119929,GENE,CUTC,OptimusKG
7396,ENSG00000119938,GENE,PPP1R3C,OptimusKG
7397,ENSG00000119943,GENE,PYROXD2,OptimusKG
7398,ENSG00000119946,GENE,CNNM1,OptimusKG
7399,ENSG00000119950,GENE,MXI1,OptimusKG
7400,ENSG00000119953,GENE,SMNDC1,OptimusKG
7401,ENSG00000119969,GENE,HELLS,OptimusKG
7402,ENSG00000119973,GENE,PRLHR,OptimusKG
7403,ENSG00000119977,GENE,TCTN3,OptimusKG
7404,ENSG00000119979,GENE,DENND10,OptimusKG
7405,ENSG00000119986,GENE,AVPI1,OptimusKG
7406,ENSG00000120008,GENE,WDR11,OptimusKG
7407,ENSG00000120029,GENE,ARMH3,OptimusKG
7408,ENSG00000120049,GENE,KCNIP2,OptimusKG
7409,ENSG00000120053,GENE,GOT1,OptimusKG
7410,ENSG00000120054,GENE,CPN1,OptimusKG
7411,ENSG00000120057,GENE,SFRP5,OptimusKG
7412,ENSG00000120063,GENE,GNA13,OptimusKG
7413,ENSG00000120068,GENE,HOXB8,OptimusKG
7414,ENSG00000120071,GENE,KANSL1,OptimusKG
7415,ENSG00000120075,GENE,HOXB5,OptimusKG
7416,ENSG00000120088,GENE,CRHR1,OptimusKG
7417,ENSG00000120093,GENE,HOXB3,OptimusKG
7418,ENSG00000120094,GENE,HOXB1,OptimusKG
7419,ENSG00000120129,GENE,DUSP1,OptimusKG
7420,ENSG00000120137,GENE,PANK3,OptimusKG
7421,ENSG00000120149,GENE,MSX2,OptimusKG
7422,ENSG00000120156,GENE,TEK,OptimusKG
7423,ENSG00000120158,GENE,RCL1,OptimusKG
7424,ENSG00000120159,GENE,CAAP1,OptimusKG
7425,ENSG00000120160,GENE,EQTN,OptimusKG
7426,ENSG00000120162,GENE,MOB3B,OptimusKG
7427,ENSG00000120210,GENE,INSL6,OptimusKG
7428,ENSG00000120215,GENE,MLANA,OptimusKG
7429,ENSG00000120217,GENE,CD274,OptimusKG
7430,ENSG00000120235,GENE,IFNA6,OptimusKG
7431,ENSG00000120251,GENE,GRIA2,OptimusKG
7432,ENSG00000120253,GENE,NUP43,OptimusKG
7433,ENSG00000120254,GENE,MTHFD1L,OptimusKG
7434,ENSG00000120256,GENE,LRP11,OptimusKG
7435,ENSG00000120262,GENE,CCDC170,OptimusKG
7436,ENSG00000120265,GENE,PCMT1,OptimusKG
7437,ENSG00000120278,GENE,PLEKHG1,OptimusKG
7438,ENSG00000120279,GENE,MYCT1,OptimusKG
7439,ENSG00000120280,GENE,TASL,OptimusKG
7440,ENSG00000120289,GENE,MAGEB4,OptimusKG
7441,ENSG00000120306,GENE,CYSTM1,OptimusKG
7442,ENSG00000120318,GENE,ARAP3,OptimusKG
7443,ENSG00000120324,GENE,PCDHB10,OptimusKG
7444,ENSG00000120327,GENE,PCDHB14,OptimusKG
7445,ENSG00000120329,GENE,SLC25A2,OptimusKG
7446,ENSG00000120332,GENE,TNN,OptimusKG
7447,ENSG00000120333,GENE,MRPS14,OptimusKG
7448,ENSG00000120334,GENE,CENPL,OptimusKG
7449,ENSG00000120337,GENE,TNFSF18,OptimusKG
7450,ENSG00000120341,GENE,SEC16B,OptimusKG
7451,ENSG00000120370,GENE,GORAB,OptimusKG
7452,ENSG00000120436,GENE,GPR31,OptimusKG
7453,ENSG00000120437,GENE,ACAT2,OptimusKG
7454,ENSG00000120438,GENE,TCP1,OptimusKG
7455,ENSG00000120457,GENE,KCNJ5,OptimusKG
7456,ENSG00000120458,GENE,MSANTD2,OptimusKG
7457,ENSG00000120471,GENE,TP53AIP1,OptimusKG
7458,ENSG00000120498,GENE,TEX11,OptimusKG
7459,ENSG00000120500,GENE,ARR3,OptimusKG
