matrix_index,drug_name,stitch_id,optimuskg_id,optimuskg_name,matched_field,inchi_key,canonical_smiles,source_ids,accession_numbers
262,sumatriptan,CIDm00005358,CHEMBL128,SUMATRIPTAN,properties.name;properties.synonyms;properties.trade_names,KQKPFRSPSRPDEB-UHFFFAOYSA-N,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,"[""10650"",""DB00669"",""sumatriptan""]",[]
263,cefixime,CIDm06321411,CHEMBL1541,CEFIXIME,properties.name;properties.synonyms;properties.trade_names,OKBVVJOGVLARMR-QSWIMTSFSA-N,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,"[""cefixime"",""DB00671"",""472657""]",[]
264,aprepitant,CIDm00151165,CHEMBL1471,APREPITANT,properties.name;properties.synonyms;properties.trade_names,ATALOFNDEOCMKK-OITMNORJSA-N,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,"[""human/EPAR/emend"",""499361"",""aprepitant"",""DB00673""]",[]
265,galantamine,CIDm00009651,CHEMBL659,GALANTAMINE,properties.name;properties.synonyms,ASUTZQLVASHGKV-JDFRZJQESA-N,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,"[""DB00674"",""42944""]",[]
266,tamoxifen,CIDm02733525,CHEMBL83,TAMOXIFEN,properties.name;properties.synonyms,NKANXQFJJICGDU-QPLCGJKRSA-N,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,"[""DB00675"",""41774""]",[]
267,losartan,CIDm00003961,CHEMBL191,LOSARTAN,properties.name;properties.synonyms,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"[""6541"",""DB00678""]",[]
269,midazolam,CIDm00004192,CHEMBL655,MIDAZOLAM,properties.name;properties.synonyms,DDLIGBOFAVUZHB-UHFFFAOYSA-N,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,"[""DB00683"",""6931"",""midazolam""]",[]
270,tobramycin,CIDm00036294,CHEMBL1747,TOBRAMYCIN,properties.name;properties.synonyms;properties.trade_names,NLVFBUXFDBBNBW-PBSUHMDJSA-N,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,"[""DB00684"",""tobramycin"",""human/EPAR/tobi-podhaler"",""28864""]",[]
271,trovafloxacin,CIDm00062959,CHEMBL428,TROVAFLOXACIN,properties.name;properties.synonyms,WVPSKSLAZQPAKQ-CDMJZVDBSA-N,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,"[""DB00685"",""9763""]",[]
273,moexipril,CIDm00055331,CHEMBL1165,MOEXIPRIL,properties.name;properties.synonyms,UWWDHYUMIORJTA-HSQYWUDLSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,"[""6960"",""DB00691""]",[]
274,phentolamine,CIDm00005775,CHEMBL597,PHENTOLAMINE,properties.name;properties.synonyms,MRBDMNSDAVCSSF-UHFFFAOYSA-N,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,"[""8081"",""DB00692""]",[]
275,fluorescein,CIDm00016850,CHEMBL4297067,FLUORESCEIN,properties.name;properties.synonyms,VDBJCDWTNCKRTF-UHFFFAOYSA-N,O=C1C=CC2C(=C1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21,[],[]
276,daunorubicin,CIDm00030323,CHEMBL178,DAUNORUBICIN,properties.name;properties.synonyms,STQGQHZAVUOBTE-VGBVRHCVSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,"[""DB00694"",""daunorubicin"",""41977""]",[]
277,furosemide,CIDm00003440,CHEMBL35,FUROSEMIDE,properties.name;properties.synonyms;properties.trade_names,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,"[""47426"",""furosemide"",""DB00695""]",[]
278,tizanidine,CIDm00005487,CHEMBL1079,TIZANIDINE,properties.name;properties.synonyms,XFYDIVBRZNQMJC-UHFFFAOYSA-N,Clc1ccc2nsnc2c1NC1=NCCN1,"[""DB00697"",""63629""]",[]
279,eplerenone,CIDm00443872,CHEMBL1095097,EPLERENONE,properties.name;properties.synonyms;properties.trade_names,JUKPWJGBANNWMW-VWBFHTRKSA-N,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,"[""31547"",""DB00700"",""eplerenone""]",[]
280,amprenavir,CIDm00065016,CHEMBL116,AMPRENAVIR,properties.name;properties.synonyms,YMARZQAQMVYCKC-OEMFJLHTSA-N,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,"[""human/EPAR/agenerase"",""40050"",""DB00701""]",[]
281,naltrexone,CIDm05360515,CHEMBL19019,NALTREXONE,properties.name;properties.synonyms,DQCKKXVULJGBQN-XFWGSAIBSA-N,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,"[""7465"",""DB00704"",""naltrexone""]",[]
282,delavirdine,CIDm00005625,CHEMBL593,DELAVIRDINE,properties.name;properties.synonyms,WHBIGIKBNXZKFE-UHFFFAOYSA-N,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,"[""119573"",""DB00705""]",[]
283,tamsulosin,CIDm00129211,CHEMBL836,TAMSULOSIN,properties.name;properties.synonyms,DRHKJLXJIQTDTD-OAHLLOKOSA-N,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,"[""9398"",""DB00706""]",[]
285,sufentanil,CIDm00041693,CHEMBL658,SUFENTANIL,properties.name;properties.synonyms,GGCSSNBKKAUURC-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,"[""9316"",""DB00708""]",[]
286,lamivudine,CIDm00060825,CHEMBL141,LAMIVUDINE,properties.name;properties.synonyms;properties.trade_names,JTEGQNOMFQHVDC-NKWVEPMBSA-N,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,"[""DB00709"",""lamivudine"",""human/EPAR/lamivudine-teva"",""63577""]",[]
286,lamivudine,CIDm00060825,RXNORM:68244,lamivudine,properties.name,"","",[],[]
288,apomorphine,CIDm00006005,CHEMBL53,APOMORPHINE,properties.name;properties.synonyms,VMWNQDUVQKEIOC-CYBMUJFWSA-N,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,"[""DB00714"",""48538""]",[]
289,paroxetine,CIDm00043815,CHEMBL490,PAROXETINE,properties.name;properties.synonyms,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,"[""DB00715"",""7936""]",[]
291,lisinopril,CIDm05362118,CHEMBL1237,LISINOPRIL ANHYDROUS,properties.synonyms,RLAWWYSOJDYHDC-BZSNNMDCSA-N,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,"[""43755"",""DB00722""]",[]
291,lisinopril,CIDm05362118,CHEMBL419213,LISINOPRIL,properties.name;properties.synonyms;properties.trade_names,CZRQXSDBMCMPNJ-ZUIPZQNBSA-N,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,"[""6503"",""lisinopril""]",[]
292,imiquimod,CIDm00057469,CHEMBL1282,IMIQUIMOD,properties.name;properties.synonyms;properties.trade_names,DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)Cn1cnc2c(N)nc3ccccc3c21,"[""imiquimod"",""human/EPAR/aldara"",""36704"",""DB00724""]",[]
294,nateglinide,CIDm05311309,CHEMBL783,NATEGLINIDE,properties.name;properties.synonyms;properties.trade_names,OELFLUMRDSZNSF-BRWVUGGUSA-N,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,"[""DB00731"",""nateglinide"",""human/EPAR/starlix"",""31897""]",[]
295,risperidone,CIDm00005073,CHEMBL85,RISPERIDONE,properties.name;properties.synonyms;properties.trade_names,RAPZEAPATHNIPO-UHFFFAOYSA-N,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,"[""risperidone"",""8871"",""DB00734"",""human/EPAR/okedi""]",[]
295,risperidone,CIDm00005073,RXNORM:35636,risperidone,properties.name,"","",[],[]
296,naftifine,CIDm00047641,CHEMBL626,NAFTIFINE,properties.name;properties.synonyms,OZGNYLLQHRPOBR-DHZHZOJOSA-N,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,"[""7451""]",[]
296,naftifine,CIDm00047641,DRUGBANK:DB00735,Naftifine,properties.name;properties.synonyms,OZGNYLLQHRPOBR-DHZHZOJOSA-N,CN(C\C=C\C1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12,[],"[""APRD01131""]"
297,esomeprazole,CIDm09579578,CHEMBL1201320,ESOMEPRAZOLE,properties.name;properties.synonyms,SUBDBMMJDZJVOS-DEOSSOPVSA-N,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,"[""50275"",""DB00736""]",[]
299,riluzole,CIDm00005070,CHEMBL744,RILUZOLE,properties.name;properties.synonyms;properties.trade_names,FTALBRSUTCGOEG-UHFFFAOYSA-N,Nc1nc2ccc(OC(F)(F)F)cc2s1,"[""DB00740"",""8863"",""human/EPAR/riluzole-zentiva"",""riluzole""]",[]
299,riluzole,CIDm00005070,RXNORM:35623,riluzole,properties.name,"","",[],[]
300,hydrocortisone,CIDm00005754,CHEMBL389621,HYDROCORTISONE,properties.name;properties.synonyms;properties.trade_names,JYGXADMDTFJGBT-VWUMJDOOSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,"[""17650"",""human/EPAR/plenadren"",""DB00741"",""hydrocortisone""]",[]
301,mannitol,CIDm00006251,CHEMBL689,MANNITOL,properties.name;properties.synonyms;properties.trade_names,FBPFZTCFMRRESA-KVTDHHQDSA-N,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,"[""DB00742"",""human/EPAR/bronchitol"",""16899""]",[]
303,modafinil,CIDm00004236,CHEMBL1373,MODAFINIL,properties.name;properties.synonyms;properties.trade_names,YFGHCGITMMYXAQ-UHFFFAOYSA-N,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,"[""DB00745"",""modafinil"",""77585""]",[]
304,deferoxamine,CIDm00002973,CHEMBL556,DEFEROXAMINE,properties.name;properties.synonyms,UBQYURCVBFRUQT-UHFFFAOYSA-N,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"[""4356"",""DB00746""]",[]
305,tretinoin,CIDm00444795,CHEMBL38,TRETINOIN,properties.name;properties.synonyms;properties.trade_names,SHGAZHPCJJPHSC-YCNIQYBTSA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,"[""tretinoin"",""15367"",""DB00755""]",[]
306,dolasetron,CIDm14476155,CHEMBL2368925,DOLASETRON,properties.name;properties.synonyms,UKTAZPQNNNJVKR-KJGYPYNMSA-N,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,"[""DB00757""]",[]
307,clopidogrel,CIDm00060606,CHEMBL1771,CLOPIDOGREL,properties.name;properties.synonyms,GKTWGGQPFAXNFI-HNNXBMFYSA-N,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,"[""DB00758"",""37941""]",[]
308,meropenem,CIDm00060706,CHEMBL127,MEROPENEM,properties.name;properties.synonyms;properties.trade_names,DMJNNHOOLUXYBV-PQTSNVLCSA-N,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,"[""meropenem"",""43968"",""DB00760""]",[]
309,irinotecan,CIDm00060837,CHEMBL481,IRINOTECAN,properties.name;properties.synonyms,UWKQSNNFCGGAFS-XIFFEERXSA-N,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,"[""80630"",""DB00762""]",[]
310,olopatadine,CIDm05281071,CHEMBL1189432,OLOPATADINE,properties.name;properties.synonyms,JBIMVDZLSHOPLA-LSCVHKIXSA-N,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,"[""DB00768""]",[]
311,alprostadil,CIDm06433212,CHEMBL495,ALPROSTADIL,properties.name;properties.synonyms;properties.trade_names,GMVPRGQOIOIIMI-DWKJAMRDSA-N,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,"[""DB00770"",""alprostadil"",""15544""]",[]
312,etoposide,CIDm00036462,CHEMBL44657,ETOPOSIDE,properties.name;properties.synonyms;properties.trade_names,VJJPUSNTGOMMGY-MRVIYFEKSA-N,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,"[""4911"",""DB00773"",""etoposide""]",[]
313,tirofiban,CIDm00060946,CHEMBL916,TIROFIBAN,properties.name;properties.synonyms,COKMIXFXJJXBQG-NRFANRHFSA-N,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,"[""9605"",""DB00775""]",[]
314,oxcarbazepine,CIDm00034312,CHEMBL1068,OXCARBAZEPINE,properties.name;properties.synonyms;properties.trade_names,CTRLABGOLIVAIY-UHFFFAOYSA-N,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,"[""oxcarbazepine"",""DB00776"",""7824""]",[]
315,estradiol,CIDm00005757,CHEMBL135,ESTRADIOL,properties.name;properties.synonyms;properties.trade_names,VOXZDWNPVJITMN-ZBRFXRBCSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"[""DB00783"",""estradiol"",""16469""]",[]
315,estradiol,CIDm00005757,RXNORM:4083,estradiol,properties.name,"","",[],[]
316,aciclovir,CIDm00002022,CHEMBL184,ACYCLOVIR,properties.synonyms;properties.trade_names,MKUXAQIIEYXACX-UHFFFAOYSA-N,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,"[""acyclovir"",""DB00787"",""2453""]",[]
317,naproxen,CIDm00156391,CHEMBL154,NAPROXEN,properties.name;properties.synonyms;properties.trade_names,CMWTZPSULFXXJA-VIFPVBQESA-N,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,"[""DB00788"",""7476"",""naproxen""]",[]
318,perindopril,CIDm00107807,CHEMBL1581,PERINDOPRIL,properties.name;properties.synonyms,IPVQLZZIHOAWMC-QXKUPLGCSA-N,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,"[""DB00790"",""8024""]",[]
319,sulfasalazine,CIDm05359476,CHEMBL421,SULFASALAZINE,properties.name;properties.synonyms;properties.trade_names,NCEXYHBECQHGNR-QZQOTICOSA-N,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,"[""sulfasalazine"",""DB00795"",""9334""]",[]
320,tazarotene,CIDm00005381,CHEMBL1657,TAZAROTENE,properties.name;properties.synonyms,OGQICQVSFDPSEI-UHFFFAOYSA-N,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,"[""tazarotene"",""DB00799"",""32184""]",[]
321,alfentanil,CIDm00051263,CHEMBL634,ALFENTANIL,properties.name;properties.synonyms,IDBPHNDTYPBSNI-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,"[""2569"",""DB00802""]",[]
322,dicycloverine,CIDm00003042,CHEMBL1123,DICYCLOMINE,properties.synonyms,CURUTKGFNZGFSE-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,"[""DB00804"",""4514""]",[]
323,pentoxifylline,CIDm00004740,CHEMBL628,PENTOXIFYLLINE,properties.name;properties.synonyms;properties.trade_names,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,"[""pentoxifylline"",""7986"",""DB00806""]",[]
324,indapamide,CIDm00003702,CHEMBL406,INDAPAMIDE,properties.name;properties.synonyms;properties.trade_names,NDDAHWYSQHTHNT-UHFFFAOYSA-N,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,"[""DB00808"",""5893"",""indapamide""]",[]
325,ribavirin,CIDm00037542,CHEMBL1643,RIBAVIRIN,properties.name;properties.synonyms;properties.trade_names,IWUCXVSUMQZMFG-AFCXAGJDSA-N,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,"[""DB00811"",""ribavirin"",""human/EPAR/rebetol"",""63580""]",[]
326,fentanyl,CIDm00003345,CHEMBL596,FENTANYL,properties.name;properties.synonyms,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,"[""fentanyl"",""119915"",""DB00813""]",[]
326,fentanyl,CIDm00003345,RXNORM:4337,fentanyl,properties.name,"","",[],[]
327,meloxicam,CIDm00004051,CHEMBL599,MELOXICAM,properties.name;properties.synonyms;properties.trade_names,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,"[""DB00814"",""6741"",""veterinary/EPAR/loxicom"",""meloxicam""]",[]
328,orciprenaline,CIDm00004086,CHEMBL776,METAPROTERENOL,properties.synonyms,LMOINURANNBYCM-UHFFFAOYSA-N,CC(C)NCC(O)c1cc(O)cc(O)c1,"[""6792"",""DB00816""]",[]
329,tadalafil,CIDm00110635,CHEMBL779,TADALAFIL,properties.name;properties.synonyms,WOXKDUGGOYFFRN-IIBYNOLFSA-N,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,"[""71940"",""DB00820"",""human/EPAR/adcirca"",""tadalafil""]",[]
330,fosfomycin,CIDm00073491,CHEMBL1757,FOSFOMYCIN,properties.name;properties.synonyms,YMDXZJFXQJVXBF-STHAYSLISA-N,C[C@@H]1O[C@@H]1P(=O)(O)O,"[""DB00828"",""28915""]",[]
331,diazepam,CIDm00003016,CHEMBL12,DIAZEPAM,properties.name;properties.synonyms;properties.trade_names,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,"[""diazepam"",""49575"",""DB00829""]",[]
332,cefaclor,CIDm00051038,CHEMBL1201018,CEFACLOR,properties.name;properties.synonyms;properties.trade_names,WKJGTOYAEQDNIA-IOOZKYRYSA-N,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,"[""cefaclor""]",[]
332,cefaclor,CIDm00051038,CHEMBL680,CEFACLOR ANHYDROUS,properties.synonyms,QYIYFLOTGYLRGG-GPCCPHFNSA-N,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,"[""DB00833"",""3478""]",[]
333,mifepristone,CIDm00055245,CHEMBL1276308,MIFEPRISTONE,properties.name;properties.synonyms,VKHAHZOOUSRJNA-GCNJZUOMSA-N,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,"[""50692"",""DB00834"",""mifepristone""]",[]
334,donepezil,CIDm00003152,CHEMBL502,DONEPEZIL,properties.name;properties.synonyms,ADEBPBSSDYVVLD-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,"[""DB00843"",""53289""]",[]
335,mercaptamine,CIDm00006058,CHEMBL602,CYSTEAMINE,properties.synonyms,UFULAYFCSOUIOV-UHFFFAOYSA-N,NCCS,"[""17141"",""DB00847""]",[]
336,dacarbazine,CIDm05353562,CHEMBL476,DACARBAZINE,properties.name;properties.synonyms;properties.trade_names,FDKXTQMXEQVLRF-ZHACJKMWSA-N,CN(C)/N=N/c1[nH]cnc1C(N)=O,"[""DB00851"",""dacarbazine""]",[]
337,temozolomide,CIDm00005394,CHEMBL810,TEMOZOLOMIDE,properties.name;properties.synonyms;properties.trade_names,BPEGJWRSRHCHSN-UHFFFAOYSA-N,Cn1nnc2c(C(N)=O)ncn2c1=O,"[""DB00853"",""temozolomide"",""human/EPAR/temodal"",""72564""]",[]
339,terbinafine,CIDm01549007,CHEMBL822,TERBINAFINE,properties.name;properties.synonyms,DOMXUEMWDBAQBQ-WEVVVXLNSA-N,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,"[""DB00857"",""9448""]",[]
340,penicillamine,CIDm00005852,CHEMBL1430,PENICILLAMINE,properties.name;properties.synonyms,VVNCNSJFMMFHPL-VKHMYHEASA-N,CC(C)(S)[C@@H](N)C(=O)O,"[""DB00859"",""penicillamine"",""7959""]",[]
341,vardenafil,CIDm00110634,CHEMBL1520,VARDENAFIL,properties.name;properties.synonyms,SECKRCOLJRRGGV-UHFFFAOYSA-N,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,"[""DB00862"",""46295""]",[]
341,vardenafil,CIDm00110634,RXNORM:306674,vardenafil,properties.name,"","",[],[]
342,tacrolimus,CIDm00445643,CHEMBL269732,TACROLIMUS ANHYDROUS,properties.synonyms;properties.trade_names,QJJXYPPXXYFBGM-LFZNUXCKSA-N,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,"[""61049"",""DB00864""]",[]
342,tacrolimus,CIDm00445643,CHEMBL3989887,TACROLIMUS,properties.name;properties.synonyms;properties.trade_names,NWJQLQGQZSIBAF-MLAUYUEBSA-N,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC.O,"[""human/EPAR/protopic"",""tacrolimus""]",[]
343,terbutaline,CIDm00005403,CHEMBL1760,TERBUTALINE,properties.name;properties.synonyms,XWTYSIMOBUGWOL-UHFFFAOYSA-N,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,"[""9449"",""DB00871""]",[]
344,conivaptan,CIDm00151171,CHEMBL1755,CONIVAPTAN,properties.name;properties.synonyms,IKENVDNFQMCRTR-UHFFFAOYSA-N,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,"[""681850"",""DB00872""]",[]
345,eprosartan,CIDm05281037,CHEMBL813,EPROSARTAN,properties.name;properties.synonyms,OROAFUQRIXKEMV-LDADJPATSA-N,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,"[""4814"",""DB00876""]",[]
346,sirolimus,CIDm05284616,CHEMBL413,SIROLIMUS,properties.name;properties.synonyms;properties.trade_names,QFJCIRLUMZQUOT-HPLJOQBZSA-N,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,"[""9168"",""human/EPAR/rapamune"",""sirolimus"",""DB00877""]",[]
347,emtricitabine,CIDm00060877,CHEMBL885,EMTRICITABINE,properties.name;properties.synonyms,XQSPYNMVSIKCOC-NTSWFWBYSA-N,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,"[""DB00879"",""human/EPAR/emtriva"",""emtricitabine"",""31536""]",[]
347,emtricitabine,CIDm00060877,RXNORM:276237,emtricitabine,properties.name,"","",[],[]
348,quinapril,CIDm00054891,CHEMBL1592,QUINAPRIL,properties.name;properties.synonyms,JSDRRTOADPPCHY-HSQYWUDLSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,"[""DB00881"",""8713""]",[]
349,clomifene,CIDm01548954,CHEMBL2355051,CLOMIPHENE,properties.synonyms,GKIRPKYJQBWNGO-UHFFFAOYSA-N,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,"[""DB00882"",""3752""]",[]
351,bumetanide,CIDm00002471,CHEMBL1072,BUMETANIDE,properties.name;properties.synonyms;properties.trade_names,MAEIEVLCKWDQJH-UHFFFAOYSA-N,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,"[""DB00887"",""3213"",""bumetanide""]",[]
352,chlormethine,CIDm00004033,CHEMBL427,MECHLORETHAMINE,properties.synonyms,HAWPXGHAZFHHAD-UHFFFAOYSA-N,CN(CCCl)CCCl,"[""DB00888"",""human/EPAR/ledaga"",""28925""]",[]
353,granisetron,CIDm05284566,CHEMBL1290003,CHEMBL1290003,properties.synonyms,MFWNKCLOYSRHCJ-BTTYYORXSA-N,CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2,"[""5537"",""DB00889""]",[]
353,granisetron,CIDm05284566,CHEMBL289469,GRANISETRON,properties.name;properties.synonyms,MFWNKCLOYSRHCJ-UHFFFAOYSA-N,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,"[""human/EPAR/sancuso"",""granisetron""]",[]
354,triazolam,CIDm00005556,CHEMBL646,TRIAZOLAM,properties.name;properties.synonyms;properties.trade_names,JOFWLTCLBGQGBO-UHFFFAOYSA-N,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,"[""9674"",""triazolam"",""DB00897""]",[]
