matrix_index,drug_name,stitch_id,stitch_inchikey,optimuskg_id,optimuskg_name,optimuskg_inchikey,was_previous_name_candidate
703,canagliflozin,CIDm24812758,RCCZPUWDQVUJAB-FVYJGOGTSA-N,CHEMBL4594217,CANAGLIFLOZIN,RCCZPUWDQVUJAB-FVYJGOGTSA-N,true
704,glycerol.phenylbutyrate,CIDm10482134,ZSDBFLMJVAGKOU-UHFFFAOYSA-N,CHEMBL2105745,GLYCEROL PHENYLBUTYRATE,ZSDBFLMJVAGKOU-UHFFFAOYSA-N,false
705,pomalidomide,CIDm00134780,UVSMNLNDYGZFPF-UHFFFAOYSA-N,CHEMBL43452,POMALIDOMIDE,UVSMNLNDYGZFPF-UHFFFAOYSA-N,true
706,trametinib,CIDm11707110,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CHEMBL2103875,TRAMETINIB,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,true
706,trametinib,CIDm11707110,OQUFJVRYDFIQBW-UHFFFAOYSA-N,CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,OQUFJVRYDFIQBW-UHFFFAOYSA-N,false
707,dabrafenib,CIDm44462760,BFSMGDJOXZAERB-UHFFFAOYSA-N,CHEMBL2028663,DABRAFENIB,BFSMGDJOXZAERB-UHFFFAOYSA-N,true
707,dabrafenib,CIDm44462760,YKGMKSIHIVVYKY-UHFFFAOYSA-N,CHEMBL2105729,DABRAFENIB MESYLATE,YKGMKSIHIVVYKY-UHFFFAOYSA-N,false
708,radium.(223Ra).dichloride,CIDm06328144,HCWPIIXVSYCSAN-OIOBTWANSA-N,CHEMBL4297420,RADIUM RA-223,HCWPIIXVSYCSAN-OIOBTWANSA-N,false
708,radium.(223Ra).dichloride,CIDm06328144,HCWPIIXVSYCSAN-UHFFFAOYSA-N,CHEMBL4300465,RADIUM,HCWPIIXVSYCSAN-UHFFFAOYSA-N,false
710,dolutegravir,CIDm46216142,UGWJRRXTMKRYNK-VSLILLSYSA-M,CHEMBL1213165,DOLUTEGRAVIR SODIUM,UGWJRRXTMKRYNK-VSLILLSYSA-M,false
710,dolutegravir,CIDm46216142,RHWKPHLQXYSBKR-BMIGLBTASA-N,CHEMBL1229211,DOLUTEGRAVIR,RHWKPHLQXYSBKR-BMIGLBTASA-N,true
711,riociguat,CIDm11304743,WXXSNCNJFUAIDG-UHFFFAOYSA-N,CHEMBL2107834,RIOCIGUAT,WXXSNCNJFUAIDG-UHFFFAOYSA-N,true
712,macitentan,CIDm16004692,JGCMEBMXRHSZKX-UHFFFAOYSA-N,CHEMBL2103873,MACITENTAN,JGCMEBMXRHSZKX-UHFFFAOYSA-N,true
717,suvorexant,CIDm24965990,JYTNQNCOQXFQPK-MRXNPFEDSA-N,CHEMBL1083659,SUVOREXANT,JYTNQNCOQXFQPK-MRXNPFEDSA-N,true
718,empagliflozin,CIDm11949646,OBWASQILIWPZMG-QZMOQZSNSA-N,CHEMBL2107830,EMPAGLIFLOZIN,OBWASQILIWPZMG-QZMOQZSNSA-N,true
722,vortioxetine,CIDm09966051,YQNWZWMKLDQSAC-UHFFFAOYSA-N,CHEMBL2104993,VORTIOXETINE,YQNWZWMKLDQSAC-UHFFFAOYSA-N,true
722,vortioxetine,CIDm09966051,VNGRUFUIHGGOOM-UHFFFAOYSA-N,CHEMBL2107387,VORTIOXETINE HYDROBROMIDE,VNGRUFUIHGGOOM-UHFFFAOYSA-N,false
724,sodium.oxybate,CIDm00010413,XYGBKMMCQDZQOZ-UHFFFAOYSA-M,CHEMBL1200682,SODIUM OXYBATE,XYGBKMMCQDZQOZ-UHFFFAOYSA-M,false
724,sodium.oxybate,CIDm00010413,SJZRECIVHVDYJC-UHFFFAOYSA-N,CHEMBL1342,OXYBATE,SJZRECIVHVDYJC-UHFFFAOYSA-N,false
724,sodium.oxybate,CIDm00010413,AZRRVLSHRWGNRS-UHFFFAOYSA-L,CHEMBL4594393,CALCIUM OXYBATE,AZRRVLSHRWGNRS-UHFFFAOYSA-L,false
724,sodium.oxybate,CIDm00010413,QWZIZKOBUUSCLO-UHFFFAOYSA-L,CHEMBL4594394,MAGNESIUM OXYBATE,QWZIZKOBUUSCLO-UHFFFAOYSA-L,false
724,sodium.oxybate,CIDm00010413,TXSIWDVUJVMMKM-UHFFFAOYSA-M,CHEMBL4594395,POTASSIUM OXYBATE,TXSIWDVUJVMMKM-UHFFFAOYSA-M,false
725,umeclidinium.bromide,CIDm11519069,FVTWTVQXNAJTQP-UHFFFAOYSA-N,CHEMBL1187833,UMECLIDINIUM,FVTWTVQXNAJTQP-UHFFFAOYSA-N,false
725,umeclidinium.bromide,CIDm11519069,PEJHHXHHNGORMP-UHFFFAOYSA-M,CHEMBL523299,UMECLIDINIUM BROMIDE,PEJHHXHHNGORMP-UHFFFAOYSA-M,false
727,pinaverium,CIDm00040703,DDHUTBKXLWCZCO-UHFFFAOYSA-N,CHEMBL1909324,PINAVERIUM,DDHUTBKXLWCZCO-UHFFFAOYSA-N,true
728,benzoyl.peroxide,CIDm00007187,OMPJBNCRMGITSC-UHFFFAOYSA-N,CHEMBL1200370,BENZOYL PEROXIDE,OMPJBNCRMGITSC-UHFFFAOYSA-N,false
729,elvitegravir,CIDm05277135,JUZYLCPPVHEVSV-LJQANCHMSA-N,CHEMBL204656,ELVITEGRAVIR,JUZYLCPPVHEVSV-LJQANCHMSA-N,true
730,mesna,CIDm00000598,ZNEWHQLOPFWXOF-UHFFFAOYSA-N,CHEMBL1098319,2-MERCAPTOETHANESULFONIC ACID,ZNEWHQLOPFWXOF-UHFFFAOYSA-N,false
730,mesna,CIDm00000598,XOGTZOOQQBDUSI-UHFFFAOYSA-M,CHEMBL975,MESNA,XOGTZOOQQBDUSI-UHFFFAOYSA-M,true
732,florbetapir.(18F),CIDm24822371,YNDIAUKFXKEXSV-CRYLGTRXSA-N,CHEMBL1774461,FLORBETAPIR F 18,YNDIAUKFXKEXSV-CRYLGTRXSA-N,false
732,florbetapir.(18F),CIDm24822371,YNDIAUKFXKEXSV-NSCUHMNNSA-N,CHEMBL1908919,FLORBETAPIR,YNDIAUKFXKEXSV-NSCUHMNNSA-N,false
734,iopromide,CIDm00003736,DGAIEPBNLOQYER-UHFFFAOYSA-N,CHEMBL1725,IOPROMIDE,DGAIEPBNLOQYER-UHFFFAOYSA-N,true
737,nicorandil,CIDm00047528,LBHIOVVIQHSOQN-UHFFFAOYSA-N,CHEMBL284906,NICORANDIL,LBHIOVVIQHSOQN-UHFFFAOYSA-N,true
738,sodium.aurothiomalate,CIDm00022318,VXIHRIQNJCRFQX-UHFFFAOYSA-K,DRUGBANK:DB09276,Sodium aurothiomalate,VXIHRIQNJCRFQX-UHFFFAOYSA-K,false
739,sodium.phosphate,CIDm00001003,NBIIXXVUZAFLBC-UHFFFAOYSA-N,CHEMBL1187,PHOSPHORIC ACID,NBIIXXVUZAFLBC-UHFFFAOYSA-N,false
739,sodium.phosphate,CIDm00001003,NBIIXXVUZAFLBC-UHFFFAOYSA-K,DRUGBANK:DB14523,Phosphate ion,NBIIXXVUZAFLBC-UHFFFAOYSA-K,false
746,clobetasol,CIDm00032797,FCSHDIVRCWTZOX-DVTGEIKXSA-N,CHEMBL1201362,CLOBETASOL,FCSHDIVRCWTZOX-DVTGEIKXSA-N,true
748,atracurium,CIDm00047319,YXSLJKQTIDHPOT-LJCJQEJUSA-N,CHEMBL1201248,CISATRACURIUM,YXSLJKQTIDHPOT-LJCJQEJUSA-N,false
748,atracurium,CIDm00047319,YXSLJKQTIDHPOT-UHFFFAOYSA-N,CHEMBL1360,ATRACURIUM,YXSLJKQTIDHPOT-UHFFFAOYSA-N,true
748,atracurium,CIDm00047319,YXSLJKQTIDHPOT-UHFFFAOYSA-N,DRUGBANK:DB13295,Atracurium,YXSLJKQTIDHPOT-UHFFFAOYSA-N,true
751,candesartan,CIDm00002541,HTQMVQVXFRQIKW-UHFFFAOYSA-N,CHEMBL1016,CANDESARTAN,HTQMVQVXFRQIKW-UHFFFAOYSA-N,true
753,tedizolid,CIDm11234049,XFALPSLJIHVRKE-GFCCVEGCSA-N,CHEMBL1257051,TEDIZOLID,XFALPSLJIHVRKE-GFCCVEGCSA-N,true
754,hydroxyprogesterone,CIDm00006238,DBPWSSGDRRHUNT-CEGNMAFCSA-N,CHEMBL1062,HYDROXYPROGESTERONE,DBPWSSGDRRHUNT-CEGNMAFCSA-N,true
