matrix_index,drug_name,stitch_id,name_resolution_status,name_selected_id,name_candidate_ids,structure_status,structure_match_ids,intersection_ids,proposed_optimuskg_id,evidence_class,confidence,final_status
700,ponatinib,CIDm24826799,resolved,CHEMBL1171837,"[""CHEMBL1171837""]",multiple_structure_matches,"[""CHEMBL1171837"",""CHEMBL2105708""]","[""CHEMBL1171837""]",CHEMBL1171837,confirmed_name_structure,very_high,resolved
701,bedaquiline,CIDm05388906,resolved,CHEMBL376488,"[""CHEMBL376488""]",stitch_not_found,[],[],CHEMBL376488,name_only_resolved,high,resolved
702,fluticasone.furoate,CIDm09854489,resolved,CHEMBL1676,[],unique_structure_match,"[""CHEMBL1676""]",[],CHEMBL1676,confirmed_name_structure,very_high,resolved
703,canagliflozin,CIDm24812758,resolved,CHEMBL4594217,"[""CHEMBL2048484"",""CHEMBL4594217""]",multiple_structure_matches,"[""CHEMBL2048484"",""CHEMBL4594217""]","[""CHEMBL2048484"",""CHEMBL4594217""]",CHEMBL4594217,confirmed_name_structure,very_high,resolved
704,glycerol.phenylbutyrate,CIDm10482134,resolved,CHEMBL2105745,[],unique_structure_match,"[""CHEMBL2105745""]",[],CHEMBL2105745,confirmed_name_structure,very_high,resolved
705,pomalidomide,CIDm00134780,resolved,CHEMBL43452,"[""CHEMBL43452""]",unique_structure_match,"[""CHEMBL43452""]","[""CHEMBL43452""]",CHEMBL43452,confirmed_name_structure,very_high,resolved
706,trametinib,CIDm11707110,resolved,CHEMBL2103875,"[""CHEMBL2103875""]",multiple_structure_matches,"[""CHEMBL2103875"",""CHEMBL2105741""]","[""CHEMBL2103875""]",CHEMBL2103875,confirmed_name_structure,very_high,resolved
707,dabrafenib,CIDm44462760,resolved,CHEMBL2028663,"[""CHEMBL2028663""]",multiple_structure_matches,"[""CHEMBL2028663"",""CHEMBL2105729""]","[""CHEMBL2028663""]",CHEMBL2028663,confirmed_name_structure,very_high,resolved
708,radium.(223Ra).dichloride,CIDm06328144,resolved,CHEMBL2107816,[],multiple_structure_matches,"[""CHEMBL4297420"",""CHEMBL4300465""]",[],"",conflicting_evidence,review_required,review_required
709,afatinib,CIDm10184653,resolved,CHEMBL1173655,"[""CHEMBL1173655""]",stitch_not_found,[],[],CHEMBL1173655,name_only_resolved,high,resolved
710,dolutegravir,CIDm46216142,resolved,CHEMBL1229211,"[""CHEMBL1229211""]",multiple_structure_matches,"[""CHEMBL1213165"",""CHEMBL1229211""]","[""CHEMBL1229211""]",CHEMBL1229211,confirmed_name_structure,very_high,resolved
711,riociguat,CIDm11304743,resolved,CHEMBL2107834,"[""CHEMBL2107834""]",unique_structure_match,"[""CHEMBL2107834""]","[""CHEMBL2107834""]",CHEMBL2107834,confirmed_name_structure,very_high,resolved
712,macitentan,CIDm16004692,resolved,CHEMBL2103873,"[""CHEMBL2103873""]",unique_structure_match,"[""CHEMBL2103873""]","[""CHEMBL2103873""]",CHEMBL2103873,confirmed_name_structure,very_high,resolved
713,sofosbuvir,CIDm45375808,resolved,CHEMBL1259059,"[""CHEMBL1259059""]",stitch_not_found,[],[],CHEMBL1259059,name_only_resolved,high,resolved
714,iopamidol,CIDm00065492,resolved,CHEMBL1200932,"[""CHEMBL1200932""]",stitch_not_found,[],[],CHEMBL1200932,name_only_resolved,high,resolved
715,aliskiren,CIDm05493444,resolved,CHEMBL1639,"[""CHEMBL1639""]",stitch_not_found,[],[],CHEMBL1639,name_only_resolved,high,resolved
716,vorapaxar,CIDm10077129,resolved,CHEMBL493982,"[""CHEMBL493982""]",stitch_not_found,[],[],CHEMBL493982,name_only_resolved,high,resolved
717,suvorexant,CIDm24965990,resolved,CHEMBL1083659,"[""CHEMBL1083659""]",unique_structure_match,"[""CHEMBL1083659""]","[""CHEMBL1083659""]",CHEMBL1083659,confirmed_name_structure,very_high,resolved
718,empagliflozin,CIDm11949646,resolved,CHEMBL2107830,"[""CHEMBL2107830""]",unique_structure_match,"[""CHEMBL2107830""]","[""CHEMBL2107830""]",CHEMBL2107830,confirmed_name_structure,very_high,resolved
719,eliglustat,CIDm23652731,resolved,CHEMBL2110588,"[""CHEMBL2110588""]",stitch_not_found,[],[],CHEMBL2110588,name_only_resolved,high,resolved
720,ibrutinib,CIDm24821094,resolved,CHEMBL1873475,"[""CHEMBL1873475""]",stitch_not_found,[],[],CHEMBL1873475,name_only_resolved,high,resolved
721,cobicistat,CIDm25151504,resolved,CHEMBL2095208,"[""CHEMBL2095208""]",stitch_not_found,[],[],CHEMBL2095208,name_only_resolved,high,resolved
722,vortioxetine,CIDm09966051,resolved,CHEMBL2104993,"[""CHEMBL2104993""]",multiple_structure_matches,"[""CHEMBL2104993"",""CHEMBL2107387""]","[""CHEMBL2104993""]",CHEMBL2104993,confirmed_name_structure,very_high,resolved
723,tasimelteon,CIDm10220503,resolved,CHEMBL2103822,"[""CHEMBL2103822""]",stitch_not_found,[],[],CHEMBL2103822,name_only_resolved,high,resolved
724,sodium.oxybate,CIDm00010413,resolved,CHEMBL1200682,[],multiple_structure_matches,"[""CHEMBL1200682"",""CHEMBL1342"",""CHEMBL4594393"",""CHEMBL4594394"",""CHEMBL4594395""]",[],CHEMBL1200682,confirmed_name_structure,very_high,resolved
725,umeclidinium.bromide,CIDm11519069,resolved,CHEMBL523299,[],multiple_structure_matches,"[""CHEMBL1187833"",""CHEMBL523299""]",[],CHEMBL523299,confirmed_name_structure,very_high,resolved
726,olodaterol,CIDm11504294,resolved,CHEMBL605846,"[""CHEMBL605846""]",stitch_not_found,[],[],CHEMBL605846,name_only_resolved,high,resolved
727,pinaverium,CIDm00040703,resolved,CHEMBL1909324,"[""CHEMBL1909324""]",unique_structure_match,"[""CHEMBL1909324""]","[""CHEMBL1909324""]",CHEMBL1909324,confirmed_name_structure,very_high,resolved
728,benzoyl.peroxide,CIDm00007187,resolved,CHEMBL1200370,[],unique_structure_match,"[""CHEMBL1200370""]",[],CHEMBL1200370,confirmed_name_structure,very_high,resolved
729,elvitegravir,CIDm05277135,resolved,CHEMBL204656,"[""CHEMBL204656""]",unique_structure_match,"[""CHEMBL204656""]","[""CHEMBL204656""]",CHEMBL204656,confirmed_name_structure,very_high,resolved
730,mesna,CIDm00000598,resolved,CHEMBL975,"[""CHEMBL975""]",multiple_structure_matches,"[""CHEMBL1098319"",""CHEMBL975""]","[""CHEMBL975""]",CHEMBL975,confirmed_name_structure,very_high,resolved
731,saccharated.iron.oxide,CIDm06850789,ambiguous,"",[],stitch_found_no_optimuskg_match,[],[],"",unresolved_ambiguous,review_required,unresolved
732,florbetapir.(18F),CIDm24822371,resolved,CHEMBL1774461,[],multiple_structure_matches,"[""CHEMBL1774461"",""CHEMBL1908919""]",[],CHEMBL1774461,confirmed_name_structure,very_high,resolved
733,flutemetamol.(18F),CIDm15950376,resolved,CHEMBL2042122,[],stitch_not_found,[],[],CHEMBL2042122,name_only_resolved,high,resolved
734,iopromide,CIDm00003736,resolved,CHEMBL1725,"[""CHEMBL1725""]",unique_structure_match,"[""CHEMBL1725""]","[""CHEMBL1725""]",CHEMBL1725,confirmed_name_structure,very_high,resolved
735,technetium.(99mTc).tetrofosmin,CIDm00004274,unmatched,"",[],stitch_found_no_optimuskg_match,[],[],"",unresolved_unmatched,unresolved,unresolved
736,technetium.(99mTc).exametazime,CIDm00023957,resolved,DRUGBANK:DB09163,[],stitch_found_no_optimuskg_match,[],[],DRUGBANK:DB09163,name_only_resolved,high,resolved
737,nicorandil,CIDm00047528,resolved,CHEMBL284906,"[""CHEMBL284906""]",unique_structure_match,"[""CHEMBL284906""]","[""CHEMBL284906""]",CHEMBL284906,confirmed_name_structure,very_high,resolved
738,sodium.aurothiomalate,CIDm00022318,resolved,DRUGBANK:DB09276,[],unique_structure_match,"[""DRUGBANK:DB09276""]",[],DRUGBANK:DB09276,confirmed_name_structure,very_high,resolved
739,sodium.phosphate,CIDm00001003,resolved,CHEMBL1060,[],multiple_structure_matches,"[""CHEMBL1187"",""DRUGBANK:DB14523""]",[],"",conflicting_evidence,review_required,review_required
740,iotrolan,CIDm00003738,unmatched,"",[],stitch_found_no_optimuskg_match,[],[],"",unresolved_unmatched,unresolved,unresolved
741,secretin,CIDm16129665,resolved,CHEMBL3039582,"[""CHEMBL3039582"",""DRUGBANK:DB09532""]",stitch_found_no_optimuskg_match,[],[],CHEMBL3039582,supported_canonical_name,high,resolved
742,desirudin,CIDm16129703,ambiguous,"","[""CHEMBL1201662"",""DRUGBANK:DB11095""]",stitch_found_no_optimuskg_match,[],[],"",unresolved_ambiguous,review_required,unresolved
743,temoporfin,CIDm00060751,resolved,CHEMBL383675,"[""CHEMBL383675"",""CHEMBL500576""]",stitch_found_no_optimuskg_match,[],[],CHEMBL383675,supported_canonical_name,high,resolved
744,colestilan,CIDm00065840,ambiguous,"","[""CHEMBL2103800"",""DRUGBANK:DB11634""]",stitch_found_no_optimuskg_match,[],[],"",unresolved_ambiguous,review_required,unresolved
745,tropisetron,CIDm00072165,resolved,CHEMBL56564,"[""CHEMBL56564""]",stitch_not_found,[],[],CHEMBL56564,name_only_resolved,high,resolved
746,clobetasol,CIDm00032797,resolved,CHEMBL1201362,"[""CHEMBL1159650"",""CHEMBL1201362""]",unique_structure_match,"[""CHEMBL1201362""]","[""CHEMBL1201362""]",CHEMBL1201362,confirmed_name_structure,very_high,resolved
747,clobetasone,CIDm00071386,resolved,DRUGBANK:DB13158,"[""CHEMBL2308885"",""DRUGBANK:DB13158""]",stitch_not_found,[],[],DRUGBANK:DB13158,supported_canonical_name,high,resolved
748,atracurium,CIDm00047319,ambiguous,"","[""CHEMBL1360"",""DRUGBANK:DB13295""]",multiple_structure_matches,"[""CHEMBL1201248"",""CHEMBL1360"",""DRUGBANK:DB13295""]","[""CHEMBL1360"",""DRUGBANK:DB13295""]","",unresolved_ambiguous,review_required,unresolved
749,mifamurtide,CIDm11672602,ambiguous,"","[""CHEMBL2107354"",""DRUGBANK:DB13615""]",stitch_not_found,[],[],"",unresolved_ambiguous,review_required,unresolved
750,fluticasone,CIDm05311101,ambiguous,"","[""CHEMBL1201396"",""CHEMBL1473"",""RXNORM:41126""]",stitch_not_found,[],[],"",unresolved_ambiguous,review_required,unresolved
751,candesartan,CIDm00002541,resolved,CHEMBL1016,"[""CHEMBL1016""]",unique_structure_match,"[""CHEMBL1016""]","[""CHEMBL1016""]",CHEMBL1016,confirmed_name_structure,very_high,resolved
752,mometasone,CIDm00441335,resolved,CHEMBL1201404,"[""CHEMBL1201404""]",stitch_not_found,[],[],CHEMBL1201404,name_only_resolved,high,resolved
753,tedizolid,CIDm11234049,resolved,CHEMBL1257051,"[""CHEMBL1257051""]",unique_structure_match,"[""CHEMBL1257051""]","[""CHEMBL1257051""]",CHEMBL1257051,confirmed_name_structure,very_high,resolved
754,hydroxyprogesterone,CIDm00006238,resolved,CHEMBL1062,"[""CHEMBL1062"",""CHEMBL1200848""]",unique_structure_match,"[""CHEMBL1062""]","[""CHEMBL1062""]",CHEMBL1062,confirmed_name_structure,very_high,resolved
755,eslicarbazepine,CIDm09881504,resolved,CHEMBL315985,"[""CHEMBL315985""]",stitch_not_found,[],[],CHEMBL315985,name_only_resolved,high,resolved
756,ceftobiprole.medocaril,CIDm12993649,ambiguous,"",[],stitch_not_found,[],[],"",unresolved_ambiguous,review_required,unresolved
