node_id,node_type,name,source
BIOKORF_DRUG_364,BIOKORF_DRUG,repaglinide,BioKORF
BIOKORF_DRUG_365,BIOKORF_DRUG,amantadine,BioKORF
BIOKORF_DRUG_366,BIOKORF_DRUG,metronidazole,BioKORF
BIOKORF_DRUG_367,BIOKORF_DRUG,almotriptan,BioKORF
BIOKORF_DRUG_368,BIOKORF_DRUG,buprenorphine,BioKORF
BIOKORF_DRUG_369,BIOKORF_DRUG,levosimendan,BioKORF
BIOKORF_DRUG_370,BIOKORF_DRUG,cyclobenzaprine,BioKORF
BIOKORF_DRUG_371,BIOKORF_DRUG,famotidine,BioKORF
BIOKORF_DRUG_372,BIOKORF_DRUG,azacitidine,BioKORF
BIOKORF_DRUG_373,BIOKORF_DRUG,misoprostol,BioKORF
BIOKORF_DRUG_374,BIOKORF_DRUG,colesevelam,BioKORF
BIOKORF_DRUG_375,BIOKORF_DRUG,tipranavir,BioKORF
BIOKORF_DRUG_376,BIOKORF_DRUG,maprotiline,BioKORF
BIOKORF_DRUG_377,BIOKORF_DRUG,salmeterol,BioKORF
BIOKORF_DRUG_378,BIOKORF_DRUG,fulvestrant,BioKORF
BIOKORF_DRUG_379,BIOKORF_DRUG,felbamate,BioKORF
BIOKORF_DRUG_380,BIOKORF_DRUG,fexofenadine,BioKORF
BIOKORF_DRUG_381,BIOKORF_DRUG,naratriptan,BioKORF
BIOKORF_DRUG_382,BIOKORF_DRUG,rizatriptan,BioKORF
BIOKORF_DRUG_383,BIOKORF_DRUG,hydrocodone,BioKORF
BIOKORF_DRUG_384,BIOKORF_DRUG,carboplatin,BioKORF
BIOKORF_DRUG_385,BIOKORF_DRUG,pindolol,BioKORF
BIOKORF_DRUG_386,BIOKORF_DRUG,zaleplon,BioKORF
BIOKORF_DRUG_387,BIOKORF_DRUG,apraclonidine,BioKORF
BIOKORF_DRUG_388,BIOKORF_DRUG,telmisartan,BioKORF
BIOKORF_DRUG_389,BIOKORF_DRUG,desloratadine,BioKORF
BIOKORF_DRUG_390,BIOKORF_DRUG,alosetron,BioKORF
BIOKORF_DRUG_391,BIOKORF_DRUG,azelastine,BioKORF
BIOKORF_DRUG_392,BIOKORF_DRUG,ezetimibe,BioKORF
BIOKORF_DRUG_393,BIOKORF_DRUG,dipyridamole,BioKORF
BIOKORF_DRUG_394,BIOKORF_DRUG,telithromycin,BioKORF
BIOKORF_DRUG_395,BIOKORF_DRUG,lomefloxacin,BioKORF
BIOKORF_DRUG_396,BIOKORF_DRUG,ramelteon,BioKORF
BIOKORF_DRUG_397,BIOKORF_DRUG,isotretinoin,BioKORF
BIOKORF_DRUG_398,BIOKORF_DRUG,formoterol,BioKORF
BIOKORF_DRUG_399,BIOKORF_DRUG,glycopyrronium.bromide,BioKORF
BIOKORF_DRUG_400,BIOKORF_DRUG,cytarabine,BioKORF
BIOKORF_DRUG_401,BIOKORF_DRUG,rivastigmine,BioKORF
BIOKORF_DRUG_402,BIOKORF_DRUG,exemestane,BioKORF
BIOKORF_DRUG_403,BIOKORF_DRUG,methyl.aminolevulinate,BioKORF
BIOKORF_DRUG_404,BIOKORF_DRUG,azathioprine,BioKORF
BIOKORF_DRUG_405,BIOKORF_DRUG,auranofin,BioKORF
BIOKORF_DRUG_406,BIOKORF_DRUG,gabapentin,BioKORF
BIOKORF_DRUG_407,BIOKORF_DRUG,doxorubicin,BioKORF
BIOKORF_DRUG_408,BIOKORF_DRUG,frovatriptan,BioKORF
BIOKORF_DRUG_409,BIOKORF_DRUG,hydrochlorothiazide,BioKORF
BIOKORF_DRUG_410,BIOKORF_DRUG,salbutamol,BioKORF
BIOKORF_DRUG_411,BIOKORF_DRUG,levobupivacaine,BioKORF
BIOKORF_DRUG_412,BIOKORF_DRUG,cromoglicic.acid,BioKORF
BIOKORF_DRUG_413,BIOKORF_DRUG,ganciclovir,BioKORF
BIOKORF_DRUG_414,BIOKORF_DRUG,hydroxycarbamide,BioKORF
BIOKORF_DRUG_415,BIOKORF_DRUG,letrozole,BioKORF
BIOKORF_DRUG_416,BIOKORF_DRUG,busulfan,BioKORF
BIOKORF_DRUG_417,BIOKORF_DRUG,metyrapone,BioKORF
BIOKORF_DRUG_418,BIOKORF_DRUG,cinacalcet,BioKORF
BIOKORF_DRUG_419,BIOKORF_DRUG,balsalazide,BioKORF
BIOKORF_DRUG_420,BIOKORF_DRUG,sulfamethoxazole.and.trimethoprim,BioKORF
BIOKORF_DRUG_421,BIOKORF_DRUG,minocycline,BioKORF
BIOKORF_DRUG_422,BIOKORF_DRUG,guanfacine,BioKORF
BIOKORF_DRUG_423,BIOKORF_DRUG,isosorbide.mononitrate,BioKORF
BIOKORF_DRUG_424,BIOKORF_DRUG,mycophenolic.acid,BioKORF
BIOKORF_DRUG_425,BIOKORF_DRUG,amlexanox,BioKORF
BIOKORF_DRUG_426,BIOKORF_DRUG,irbesartan,BioKORF
BIOKORF_DRUG_427,BIOKORF_DRUG,topotecan,BioKORF
BIOKORF_DRUG_428,BIOKORF_DRUG,tolterodine,BioKORF
BIOKORF_DRUG_429,BIOKORF_DRUG,selegiline,BioKORF
BIOKORF_DRUG_430,BIOKORF_DRUG,fenofibrate,BioKORF
BIOKORF_DRUG_431,BIOKORF_DRUG,thalidomide,BioKORF
BIOKORF_DRUG_432,BIOKORF_DRUG,melphalan,BioKORF
BIOKORF_DRUG_433,BIOKORF_DRUG,memantine,BioKORF
BIOKORF_DRUG_434,BIOKORF_DRUG,gatifloxacin,BioKORF
BIOKORF_DRUG_435,BIOKORF_DRUG,lubiprostone,BioKORF
BIOKORF_DRUG_436,BIOKORF_DRUG,fluocinonide,BioKORF
BIOKORF_DRUG_437,BIOKORF_DRUG,abacavir,BioKORF
BIOKORF_DRUG_438,BIOKORF_DRUG,ibuprofen,BioKORF
BIOKORF_DRUG_439,BIOKORF_DRUG,norfloxacin,BioKORF
BIOKORF_DRUG_440,BIOKORF_DRUG,amoxicillin,BioKORF
BIOKORF_DRUG_441,BIOKORF_DRUG,oxybutynin,BioKORF
BIOKORF_DRUG_442,BIOKORF_DRUG,glipizide,BioKORF
BIOKORF_DRUG_443,BIOKORF_DRUG,clonazepam,BioKORF
BIOKORF_DRUG_444,BIOKORF_DRUG,atazanavir,BioKORF
BIOKORF_DRUG_445,BIOKORF_DRUG,fludarabine,BioKORF
BIOKORF_DRUG_446,BIOKORF_DRUG,atorvastatin,BioKORF
BIOKORF_DRUG_447,BIOKORF_DRUG,tegaserod,BioKORF
BIOKORF_DRUG_448,BIOKORF_DRUG,vigabatrin,BioKORF
BIOKORF_DRUG_449,BIOKORF_DRUG,streptomycin,BioKORF
BIOKORF_DRUG_450,BIOKORF_DRUG,orlistat,BioKORF
BIOKORF_DRUG_451,BIOKORF_DRUG,pilocarpine,BioKORF
BIOKORF_DRUG_452,BIOKORF_DRUG,iloprost,BioKORF
BIOKORF_DRUG_453,BIOKORF_DRUG,fluvastatin,BioKORF
BIOKORF_DRUG_454,BIOKORF_DRUG,leflunomide,BioKORF
BIOKORF_DRUG_455,BIOKORF_DRUG,rosuvastatin,BioKORF
BIOKORF_DRUG_456,BIOKORF_DRUG,pimozide,BioKORF
BIOKORF_DRUG_457,BIOKORF_DRUG,capecitabine,BioKORF
BIOKORF_DRUG_458,BIOKORF_DRUG,sertraline,BioKORF
BIOKORF_DRUG_459,BIOKORF_DRUG,heparin,BioKORF
BIOKORF_DRUG_460,BIOKORF_DRUG,miconazole,BioKORF
BIOKORF_DRUG_461,BIOKORF_DRUG,nifedipine,BioKORF
BIOKORF_DRUG_462,BIOKORF_DRUG,atovaquone,BioKORF
BIOKORF_DRUG_463,BIOKORF_DRUG,amiodarone,BioKORF
BIOKORF_DRUG_464,BIOKORF_DRUG,gliclazide,BioKORF
BIOKORF_DRUG_465,BIOKORF_DRUG,bicalutamide,BioKORF
BIOKORF_DRUG_466,BIOKORF_DRUG,rabeprazole,BioKORF
BIOKORF_DRUG_467,BIOKORF_DRUG,pioglitazone,BioKORF
BIOKORF_DRUG_468,BIOKORF_DRUG,carvedilol,BioKORF
BIOKORF_DRUG_469,BIOKORF_DRUG,levofloxacin,BioKORF
BIOKORF_DRUG_470,BIOKORF_DRUG,micafungin,BioKORF
BIOKORF_DRUG_471,BIOKORF_DRUG,doxepin,BioKORF
BIOKORF_DRUG_472,BIOKORF_DRUG,nefazodone,BioKORF
BIOKORF_DRUG_473,BIOKORF_DRUG,cefprozil,BioKORF
BIOKORF_DRUG_474,BIOKORF_DRUG,gemifloxacin,BioKORF
BIOKORF_DRUG_475,BIOKORF_DRUG,bupropion,BioKORF
BIOKORF_DRUG_476,BIOKORF_DRUG,trimetrexate,BioKORF
BIOKORF_DRUG_477,BIOKORF_DRUG,terazosin,BioKORF
BIOKORF_DRUG_478,BIOKORF_DRUG,ofloxacin,BioKORF
BIOKORF_DRUG_479,BIOKORF_DRUG,cilostazol,BioKORF
BIOKORF_DRUG_480,BIOKORF_DRUG,itraconazole,BioKORF
BIOKORF_DRUG_481,BIOKORF_DRUG,arsenic.trioxide,BioKORF
BIOKORF_DRUG_482,BIOKORF_DRUG,escitalopram,BioKORF
BIOKORF_DRUG_483,BIOKORF_DRUG,idarubicin,BioKORF
BIOKORF_DRUG_484,BIOKORF_DRUG,podophyllotoxin,BioKORF
BIOKORF_DRUG_485,BIOKORF_DRUG,rescinnamine,BioKORF
BIOKORF_DRUG_486,BIOKORF_DRUG,ifosfamide,BioKORF
BIOKORF_DRUG_487,BIOKORF_DRUG,propafenone,BioKORF
BIOKORF_DRUG_488,BIOKORF_DRUG,pergolide,BioKORF
BIOKORF_DRUG_489,BIOKORF_DRUG,ciclopirox,BioKORF
BIOKORF_DRUG_490,BIOKORF_DRUG,desflurane,BioKORF
BIOKORF_DRUG_491,BIOKORF_DRUG,clindamycin,BioKORF
BIOKORF_DRUG_492,BIOKORF_DRUG,acebutolol,BioKORF
BIOKORF_DRUG_493,BIOKORF_DRUG,brinzolamide,BioKORF
BIOKORF_DRUG_494,BIOKORF_DRUG,flecainide,BioKORF
BIOKORF_DRUG_495,BIOKORF_DRUG,estramustine,BioKORF
BIOKORF_DRUG_496,BIOKORF_DRUG,bromocriptine,BioKORF
BIOKORF_DRUG_497,BIOKORF_DRUG,levetiracetam,BioKORF
BIOKORF_DRUG_498,BIOKORF_DRUG,nadolol,BioKORF
BIOKORF_DRUG_499,BIOKORF_DRUG,mitoxantrone,BioKORF
BIOKORF_DRUG_500,BIOKORF_DRUG,sparfloxacin,BioKORF
BIOKORF_DRUG_501,BIOKORF_DRUG,clarithromycin,BioKORF
BIOKORF_DRUG_502,BIOKORF_DRUG,ceftriaxone,BioKORF
BIOKORF_DRUG_503,BIOKORF_DRUG,estazolam,BioKORF
BIOKORF_DRUG_504,BIOKORF_DRUG,finasteride,BioKORF
BIOKORF_DRUG_505,BIOKORF_DRUG,anastrozole,BioKORF
BIOKORF_DRUG_506,BIOKORF_DRUG,halofantrine,BioKORF
BIOKORF_DRUG_507,BIOKORF_DRUG,dantrolene,BioKORF
BIOKORF_DRUG_508,BIOKORF_DRUG,rifaximin,BioKORF
BIOKORF_DRUG_509,BIOKORF_DRUG,budesonide,BioKORF
BIOKORF_DRUG_510,BIOKORF_DRUG,aminophylline,BioKORF
BIOKORF_DRUG_511,BIOKORF_DRUG,quetiapine,BioKORF
BIOKORF_DRUG_512,BIOKORF_DRUG,paclitaxel,BioKORF
BIOKORF_DRUG_513,BIOKORF_DRUG,saquinavir,BioKORF
BIOKORF_DRUG_514,BIOKORF_DRUG,dexamethasone,BioKORF
BIOKORF_DRUG_515,BIOKORF_DRUG,levodopa,BioKORF
BIOKORF_DRUG_516,BIOKORF_DRUG,aripiprazole,BioKORF
BIOKORF_DRUG_517,BIOKORF_DRUG,epoprostenol,BioKORF
BIOKORF_DRUG_518,BIOKORF_DRUG,gemfibrozil,BioKORF
BIOKORF_DRUG_519,BIOKORF_DRUG,clomipramine,BioKORF
BIOKORF_DRUG_520,BIOKORF_DRUG,bepridil,BioKORF
BIOKORF_DRUG_521,BIOKORF_DRUG,docetaxel,BioKORF
BIOKORF_DRUG_522,BIOKORF_DRUG,iodixanol,BioKORF
BIOKORF_DRUG_523,BIOKORF_DRUG,olsalazine,BioKORF
BIOKORF_DRUG_524,BIOKORF_DRUG,dasatinib,BioKORF
BIOKORF_DRUG_525,BIOKORF_DRUG,lisdexamfetamine,BioKORF
BIOKORF_DRUG_526,BIOKORF_DRUG,lapatinib,BioKORF
BIOKORF_DRUG_527,BIOKORF_DRUG,desonide,BioKORF
BIOKORF_DRUG_528,BIOKORF_DRUG,sitagliptin,BioKORF
BIOKORF_DRUG_529,BIOKORF_DRUG,decitabine,BioKORF
BIOKORF_DRUG_530,BIOKORF_DRUG,posaconazole,BioKORF
BIOKORF_DRUG_531,BIOKORF_DRUG,darunavir,BioKORF
BIOKORF_DRUG_532,BIOKORF_DRUG,telbivudine,BioKORF
BIOKORF_DRUG_533,BIOKORF_DRUG,paliperidone,BioKORF
BIOKORF_DRUG_534,BIOKORF_DRUG,sunitinib,BioKORF
BIOKORF_DRUG_535,BIOKORF_DRUG,varenicline,BioKORF
BIOKORF_DRUG_536,BIOKORF_DRUG,hydralazine,BioKORF
BIOKORF_DRUG_537,BIOKORF_DRUG,exenatide,BioKORF
BIOKORF_DRUG_538,BIOKORF_DRUG,nelarabine,BioKORF
BIOKORF_DRUG_539,BIOKORF_DRUG,corticotropin,BioKORF
BIOKORF_DRUG_540,BIOKORF_DRUG,pirbuterol,BioKORF
BIOKORF_DRUG_541,BIOKORF_DRUG,insulin.aspart,BioKORF
BIOKORF_DRUG_542,BIOKORF_DRUG,insulin.detemir,BioKORF
BIOKORF_DRUG_543,BIOKORF_DRUG,fosamprenavir,BioKORF
BIOKORF_DRUG_544,BIOKORF_DRUG,fosphenytoin,BioKORF
BIOKORF_DRUG_545,BIOKORF_DRUG,cilazapril,BioKORF
BIOKORF_DRUG_546,BIOKORF_DRUG,penbutolol,BioKORF
BIOKORF_DRUG_547,BIOKORF_DRUG,iohexol,BioKORF
BIOKORF_DRUG_548,BIOKORF_DRUG,rasagiline,BioKORF
BIOKORF_DRUG_549,BIOKORF_DRUG,sodium.bicarbonate,BioKORF
BIOKORF_DRUG_550,BIOKORF_DRUG,bezafibrate,BioKORF
BIOKORF_DRUG_551,BIOKORF_DRUG,colchicine,BioKORF
BIOKORF_DRUG_552,BIOKORF_DRUG,danazol,BioKORF
BIOKORF_DRUG_553,BIOKORF_DRUG,tiotropium.bromide,BioKORF
BIOKORF_DRUG_554,BIOKORF_DRUG,ciclesonide,BioKORF
BIOKORF_DRUG_555,BIOKORF_DRUG,cefepime,BioKORF
BIOKORF_DRUG_556,BIOKORF_DRUG,colestyramine,BioKORF
BIOKORF_DRUG_557,BIOKORF_DRUG,flunitrazepam,BioKORF
BIOKORF_DRUG_558,BIOKORF_DRUG,dihydrocodeine,BioKORF
BIOKORF_DRUG_559,BIOKORF_DRUG,bromazepam,BioKORF
BIOKORF_DRUG_560,BIOKORF_DRUG,ursodeoxycholic.acid,BioKORF
BIOKORF_DRUG_561,BIOKORF_DRUG,quazepam,BioKORF
BIOKORF_DRUG_562,BIOKORF_DRUG,everolimus,BioKORF
BIOKORF_DRUG_563,BIOKORF_DRUG,solifenacin,BioKORF
BIOKORF_DRUG_564,BIOKORF_DRUG,tiaprofenic.acid,BioKORF
BIOKORF_DRUG_565,BIOKORF_DRUG,deferasirox,BioKORF
BIOKORF_DRUG_566,BIOKORF_DRUG,valganciclovir,BioKORF
BIOKORF_DRUG_567,BIOKORF_DRUG,roflumilast,BioKORF
BIOKORF_DRUG_568,BIOKORF_DRUG,fusidic.acid,BioKORF
BIOKORF_DRUG_569,BIOKORF_DRUG,fotemustine,BioKORF
BIOKORF_DRUG_570,BIOKORF_DRUG,thiotepa,BioKORF
BIOKORF_DRUG_571,BIOKORF_DRUG,maraviroc,BioKORF
BIOKORF_DRUG_572,BIOKORF_DRUG,cyproterone,BioKORF
BIOKORF_DRUG_573,BIOKORF_DRUG,tetrabenazine,BioKORF
BIOKORF_DRUG_574,BIOKORF_DRUG,ixabepilone,BioKORF
BIOKORF_DRUG_575,BIOKORF_DRUG,febuxostat,BioKORF
BIOKORF_DRUG_576,BIOKORF_DRUG,dronedarone,BioKORF
BIOKORF_DRUG_577,BIOKORF_DRUG,nebivolol,BioKORF
BIOKORF_DRUG_578,BIOKORF_DRUG,nilotinib,BioKORF
BIOKORF_DRUG_579,BIOKORF_DRUG,lorcaserin,BioKORF
BIOKORF_DRUG_580,BIOKORF_DRUG,vildagliptin,BioKORF
BIOKORF_DRUG_581,BIOKORF_DRUG,milnacipran,BioKORF
BIOKORF_DRUG_582,BIOKORF_DRUG,nesiritide,BioKORF
BIOKORF_DRUG_583,BIOKORF_DRUG,oritavancin,BioKORF
BIOKORF_DRUG_584,BIOKORF_DRUG,clevidipine,BioKORF
BIOKORF_DRUG_585,BIOKORF_DRUG,ospemifene,BioKORF
BIOKORF_DRUG_586,BIOKORF_DRUG,iloperidone,BioKORF
BIOKORF_DRUG_587,BIOKORF_DRUG,retigabine,BioKORF
BIOKORF_DRUG_588,BIOKORF_DRUG,ingenol.mebutate,BioKORF
BIOKORF_DRUG_589,BIOKORF_DRUG,belinostat,BioKORF
BIOKORF_DRUG_590,BIOKORF_DRUG,indacaterol,BioKORF
BIOKORF_DRUG_591,BIOKORF_DRUG,trabectedin,BioKORF
BIOKORF_DRUG_592,BIOKORF_DRUG,glatiramer.acetate,BioKORF
BIOKORF_DRUG_593,BIOKORF_DRUG,rotigotine,BioKORF
BIOKORF_DRUG_594,BIOKORF_DRUG,samarium.(153Sm).lexidronam,BioKORF
BIOKORF_DRUG_595,BIOKORF_DRUG,vandetanib,BioKORF
BIOKORF_DRUG_596,BIOKORF_DRUG,ecallantide,BioKORF
BIOKORF_DRUG_597,BIOKORF_DRUG,romiplostim,BioKORF
BIOKORF_DRUG_598,BIOKORF_DRUG,dexlansoprazole,BioKORF
BIOKORF_DRUG_599,BIOKORF_DRUG,telaprevir,BioKORF
BIOKORF_DRUG_600,BIOKORF_DRUG,mipomersen,BioKORF
BIOKORF_DRUG_601,BIOKORF_DRUG,apremilast,BioKORF
BIOKORF_DRUG_602,BIOKORF_DRUG,ustekinumab,BioKORF
BIOKORF_DRUG_603,BIOKORF_DRUG,abiraterone,BioKORF
BIOKORF_DRUG_604,BIOKORF_DRUG,mianserin,BioKORF
BIOKORF_DRUG_605,BIOKORF_DRUG,acetylcysteine,BioKORF
BIOKORF_DRUG_606,BIOKORF_DRUG,romidepsin,BioKORF
BIOKORF_DRUG_607,BIOKORF_DRUG,rufinamide,BioKORF
BIOKORF_DRUG_608,BIOKORF_DRUG,lasofoxifene,BioKORF
BIOKORF_DRUG_609,BIOKORF_DRUG,tapentadol,BioKORF
BIOKORF_DRUG_610,BIOKORF_DRUG,silodosin,BioKORF
BIOKORF_DRUG_611,BIOKORF_DRUG,prasugrel,BioKORF
BIOKORF_DRUG_612,BIOKORF_DRUG,eltrombopag,BioKORF
BIOKORF_DRUG_613,BIOKORF_DRUG,doripenem,BioKORF
BIOKORF_DRUG_614,BIOKORF_DRUG,tolvaptan,BioKORF
BIOKORF_DRUG_615,BIOKORF_DRUG,regadenoson,BioKORF
BIOKORF_DRUG_616,BIOKORF_DRUG,asenapine,BioKORF
BIOKORF_DRUG_617,BIOKORF_DRUG,vernakalant,BioKORF
BIOKORF_DRUG_618,BIOKORF_DRUG,lacosamide,BioKORF
BIOKORF_DRUG_619,BIOKORF_DRUG,dalbavancin,BioKORF
BIOKORF_DRUG_620,BIOKORF_DRUG,rivaroxaban,BioKORF
BIOKORF_DRUG_621,BIOKORF_DRUG,nalmefene,BioKORF
BIOKORF_DRUG_622,BIOKORF_DRUG,avanafil,BioKORF
BIOKORF_DRUG_623,BIOKORF_DRUG,eflornithine,BioKORF
BIOKORF_DRUG_624,BIOKORF_DRUG,droxidopa,BioKORF
BIOKORF_DRUG_625,BIOKORF_DRUG,sitaxentan,BioKORF
BIOKORF_DRUG_626,BIOKORF_DRUG,ziconotide,BioKORF
BIOKORF_DRUG_627,BIOKORF_DRUG,teriparatide,BioKORF
BIOKORF_DRUG_628,BIOKORF_DRUG,temsirolimus,BioKORF
BIOKORF_DRUG_629,BIOKORF_DRUG,amisulpride,BioKORF
BIOKORF_DRUG_630,BIOKORF_DRUG,simeprevir,BioKORF
BIOKORF_DRUG_631,BIOKORF_DRUG,dapagliflozin,BioKORF
BIOKORF_DRUG_632,BIOKORF_DRUG,bazedoxifene,BioKORF
BIOKORF_DRUG_633,BIOKORF_DRUG,ambrisentan,BioKORF
BIOKORF_DRUG_634,BIOKORF_DRUG,doxercalciferol,BioKORF
BIOKORF_DRUG_635,BIOKORF_DRUG,armodafinil,BioKORF
BIOKORF_DRUG_636,BIOKORF_DRUG,etravirine,BioKORF
BIOKORF_DRUG_637,BIOKORF_DRUG,prucalopride,BioKORF
BIOKORF_DRUG_638,BIOKORF_DRUG,pazopanib,BioKORF
BIOKORF_DRUG_639,BIOKORF_DRUG,ceftaroline.fosamil,BioKORF
BIOKORF_DRUG_640,BIOKORF_DRUG,agomelatine,BioKORF
BIOKORF_DRUG_641,BIOKORF_DRUG,apixaban,BioKORF
BIOKORF_DRUG_642,BIOKORF_DRUG,bosutinib,BioKORF
BIOKORF_DRUG_643,BIOKORF_DRUG,axitinib,BioKORF
BIOKORF_DRUG_644,BIOKORF_DRUG,fampridine,BioKORF
BIOKORF_DRUG_645,BIOKORF_DRUG,ofatumumab,BioKORF
BIOKORF_DRUG_646,BIOKORF_DRUG,liraglutide,BioKORF
BIOKORF_DRUG_647,BIOKORF_DRUG,pasireotide,BioKORF
BIOKORF_DRUG_648,BIOKORF_DRUG,vilazodone,BioKORF
BIOKORF_DRUG_649,BIOKORF_DRUG,dabigatran.etexilate,BioKORF
BIOKORF_DRUG_650,BIOKORF_DRUG,betahistine,BioKORF
BIOKORF_DRUG_651,BIOKORF_DRUG,degarelix,BioKORF
BIOKORF_DRUG_652,BIOKORF_DRUG,desvenlafaxine,BioKORF
BIOKORF_DRUG_653,BIOKORF_DRUG,dexmethylphenidate,BioKORF
BIOKORF_DRUG_654,BIOKORF_DRUG,fesoterodine,BioKORF
BIOKORF_DRUG_655,BIOKORF_DRUG,gadobutrol,BioKORF
BIOKORF_DRUG_656,BIOKORF_DRUG,naphazoline,BioKORF
BIOKORF_DRUG_657,BIOKORF_DRUG,buserelin,BioKORF
BIOKORF_DRUG_658,BIOKORF_DRUG,betaine,BioKORF
BIOKORF_DRUG_659,BIOKORF_DRUG,bendamustine,BioKORF
BIOKORF_DRUG_660,BIOKORF_DRUG,cabazitaxel,BioKORF
BIOKORF_DRUG_661,BIOKORF_DRUG,capsaicin,BioKORF
BIOKORF_DRUG_662,BIOKORF_DRUG,dalteparin,BioKORF
BIOKORF_DRUG_663,BIOKORF_DRUG,ganirelix,BioKORF
BIOKORF_DRUG_664,BIOKORF_DRUG,histrelin,BioKORF
BIOKORF_DRUG_665,BIOKORF_DRUG,lanreotide,BioKORF
BIOKORF_DRUG_666,BIOKORF_DRUG,lanthanum.carbonate,BioKORF
BIOKORF_DRUG_667,BIOKORF_DRUG,lodoxamide,BioKORF
BIOKORF_DRUG_668,BIOKORF_DRUG,methylnaltrexone.bromide,BioKORF
BIOKORF_DRUG_669,BIOKORF_DRUG,plerixafor,BioKORF
BIOKORF_DRUG_670,BIOKORF_DRUG,raltegravir,BioKORF
BIOKORF_DRUG_671,BIOKORF_DRUG,sodium.phenylbutyrate,BioKORF
BIOKORF_DRUG_672,BIOKORF_DRUG,triptorelin,BioKORF
BIOKORF_DRUG_673,BIOKORF_DRUG,lurasidone,BioKORF
BIOKORF_DRUG_674,BIOKORF_DRUG,ticagrelor,BioKORF
BIOKORF_DRUG_675,BIOKORF_DRUG,tafluprost,BioKORF
BIOKORF_DRUG_676,BIOKORF_DRUG,ivacaftor,BioKORF
BIOKORF_DRUG_677,BIOKORF_DRUG,iodine.ioflupane.(123I),BioKORF
BIOKORF_DRUG_678,BIOKORF_DRUG,vismodegib,BioKORF
BIOKORF_DRUG_679,BIOKORF_DRUG,rilpivirine,BioKORF
BIOKORF_DRUG_680,BIOKORF_DRUG,crizotinib,BioKORF
BIOKORF_DRUG_681,BIOKORF_DRUG,ulipristal,BioKORF
BIOKORF_DRUG_682,BIOKORF_DRUG,fingolimod,BioKORF
BIOKORF_DRUG_683,BIOKORF_DRUG,tesamorelin,BioKORF
BIOKORF_DRUG_684,BIOKORF_DRUG,eribulin,BioKORF
BIOKORF_DRUG_685,BIOKORF_DRUG,boceprevir,BioKORF
BIOKORF_DRUG_686,BIOKORF_DRUG,fidaxomicin,BioKORF
BIOKORF_DRUG_687,BIOKORF_DRUG,cabozantinib,BioKORF
BIOKORF_DRUG_688,BIOKORF_DRUG,ruxolitinib,BioKORF
BIOKORF_DRUG_689,BIOKORF_DRUG,teriflunomide,BioKORF
BIOKORF_DRUG_690,BIOKORF_DRUG,vemurafenib,BioKORF
BIOKORF_DRUG_691,BIOKORF_DRUG,linagliptin,BioKORF
BIOKORF_DRUG_692,BIOKORF_DRUG,perampanel,BioKORF
BIOKORF_DRUG_693,BIOKORF_DRUG,carfilzomib,BioKORF
BIOKORF_DRUG_694,BIOKORF_DRUG,mirabegron,BioKORF
BIOKORF_DRUG_695,BIOKORF_DRUG,tofacitinib,BioKORF
BIOKORF_DRUG_696,BIOKORF_DRUG,regorafenib,BioKORF
BIOKORF_DRUG_697,BIOKORF_DRUG,aclidinium.bromide,BioKORF
BIOKORF_DRUG_698,BIOKORF_DRUG,enzalutamide,BioKORF
BIOKORF_DRUG_699,BIOKORF_DRUG,teduglutide,BioKORF
BIOKORF_DRUG_700,BIOKORF_DRUG,ponatinib,BioKORF
BIOKORF_DRUG_701,BIOKORF_DRUG,bedaquiline,BioKORF
BIOKORF_DRUG_702,BIOKORF_DRUG,fluticasone.furoate,BioKORF
BIOKORF_DRUG_703,BIOKORF_DRUG,canagliflozin,BioKORF
BIOKORF_DRUG_704,BIOKORF_DRUG,glycerol.phenylbutyrate,BioKORF
BIOKORF_DRUG_705,BIOKORF_DRUG,pomalidomide,BioKORF
BIOKORF_DRUG_706,BIOKORF_DRUG,trametinib,BioKORF
BIOKORF_DRUG_707,BIOKORF_DRUG,dabrafenib,BioKORF
BIOKORF_DRUG_708,BIOKORF_DRUG,radium.(223Ra).dichloride,BioKORF
BIOKORF_DRUG_709,BIOKORF_DRUG,afatinib,BioKORF
BIOKORF_DRUG_710,BIOKORF_DRUG,dolutegravir,BioKORF
BIOKORF_DRUG_711,BIOKORF_DRUG,riociguat,BioKORF
BIOKORF_DRUG_712,BIOKORF_DRUG,macitentan,BioKORF
BIOKORF_DRUG_713,BIOKORF_DRUG,sofosbuvir,BioKORF
BIOKORF_DRUG_714,BIOKORF_DRUG,iopamidol,BioKORF
BIOKORF_DRUG_715,BIOKORF_DRUG,aliskiren,BioKORF
BIOKORF_DRUG_716,BIOKORF_DRUG,vorapaxar,BioKORF
BIOKORF_DRUG_717,BIOKORF_DRUG,suvorexant,BioKORF
BIOKORF_DRUG_718,BIOKORF_DRUG,empagliflozin,BioKORF
BIOKORF_DRUG_719,BIOKORF_DRUG,eliglustat,BioKORF
BIOKORF_DRUG_720,BIOKORF_DRUG,ibrutinib,BioKORF
BIOKORF_DRUG_721,BIOKORF_DRUG,cobicistat,BioKORF
BIOKORF_DRUG_722,BIOKORF_DRUG,vortioxetine,BioKORF
BIOKORF_DRUG_723,BIOKORF_DRUG,tasimelteon,BioKORF
BIOKORF_DRUG_724,BIOKORF_DRUG,sodium.oxybate,BioKORF
