source_drug_index,target_drug_index,edge_value,kg_structure_score,gene_jaccard,pathway_jaccard,task_similarity,normalized_task_similarity,combined_score,task_overlap_count,edge_origin
36,685,0.675,0.675,0.6,0.75,0.6622661785325219,0.831133089266261,,23,STRUCTURE_ONLY
36,282,0.6428571428571428,0.6428571428571428,0.5714285714285714,0.7142857142857143,,,,1,STRUCTURE_ONLY
36,366,0.5972222222222222,0.5972222222222222,0.4444444444444444,0.75,0.0,0.5,,14,STRUCTURE_ONLY
36,465,0.5857142857142856,0.5857142857142856,0.5714285714285714,0.6,0.6943650748294136,0.8471825374147068,,10,STRUCTURE_ONLY
36,530,0.575,0.575,0.4,0.75,0.5070925528371099,0.753546276418555,,15,STRUCTURE_ONLY
36,686,0.575,0.575,0.4,0.75,0.944911182523068,0.972455591261534,,4,STRUCTURE_ONLY
36,264,0.5625,0.5625,0.5,0.625,0.7071067811865475,0.8535533905932737,,10,STRUCTURE_ONLY
36,297,0.5625,0.5625,0.375,0.75,0.9999999999999998,0.9999999999999999,,5,STRUCTURE_ONLY
37,348,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0,STRUCTURE_ONLY
37,193,0.29166666666666663,0.29166666666666663,0.25,0.3333333333333333,0.5345224838248487,0.7672612419124243,,4,STRUCTURE_ONLY
37,91,0.21929824561403508,0.21929824561403508,0.10526315789473684,0.3333333333333333,0.8504200642707612,0.9252100321353807,,5,STRUCTURE_ONLY
37,228,0.21296296296296297,0.21296296296296297,0.16666666666666666,0.25925925925925924,1.0000000000000002,1.0,,3,STRUCTURE_ONLY
37,409,0.20757575757575758,0.20757575757575758,0.18181818181818182,0.23333333333333334,,,,1,STRUCTURE_ONLY
37,224,0.19090909090909092,0.19090909090909092,0.18181818181818182,0.2,0.7977240352174656,0.8988620176087327,,5,STRUCTURE_ONLY
37,502,0.19047619047619047,0.19047619047619047,0.16666666666666666,0.21428571428571427,0.4082482904638631,0.7041241452319316,,3,STRUCTURE_ONLY
37,290,0.18846153846153846,0.18846153846153846,0.07692307692307693,0.3,0.9622504486493763,0.9811252243246882,,3,STRUCTURE_ONLY
37,227,0.18458781362007168,0.18458781362007168,0.1111111111111111,0.25806451612903225,0.9428090415820635,0.9714045207910318,,3,STRUCTURE_ONLY
37,311,0.1607142857142857,0.1607142857142857,0.07142857142857142,0.25,,,,0,STRUCTURE_ONLY
38,75,0.1983273596176822,0.1983273596176822,0.24074074074074073,0.15591397849462366,,,,0,STRUCTURE_ONLY
38,200,0.16764201392392292,0.16764201392392292,0.1320754716981132,0.20320855614973263,0.9707253433941511,0.9853626716970756,,4,STRUCTURE_ONLY
